received_at,timestamp_ms,sync_state,frame_num,rssi,snr,lq,msg_type,payload_hex
2026-02-15T14:40:18.693720,17301,1,1130,-72,12,55,DL,
2026-02-15T14:40:18.789901,17402,1,1131,-72,13,56,DL,
2026-02-15T14:40:18.889483,17502,1,1132,-72,12,57,DL,
2026-02-15T14:40:18.988424,17602,1,1133,-72,12,58,DL,
2026-02-15T14:40:19.087683,17702,1,1134,0,0,57,NONE,
2026-02-15T14:40:19.187462,17802,1,1135,-71,12,58,DL,
2026-02-15T14:40:19.286505,17902,1,1136,0,0,58,NONE,
2026-02-15T14:40:19.385323,18002,1,1137,0,0,57,NONE,
2026-02-15T14:40:19.485470,18103,1,1138,-72,13,57,DL,
2026-02-15T14:40:19.585231,18203,1,1139,-73,12,57,DL,
2026-02-15T14:40:19.684331,18303,1,1140,-74,12,58,DL,
2026-02-15T14:40:19.783266,18403,1,1141,-75,13,59,DL,
2026-02-15T14:40:19.882564,18503,1,1142,0,0,58,NONE,
2026-02-15T14:40:19.981591,18604,1,1143,-74,12,58,DL,
2026-02-15T14:40:20.081508,18704,1,1144,-73,12,58,DL,
2026-02-15T14:40:20.180705,18804,1,1145,0,0,57,NONE,
2026-02-15T14:40:20.280523,18904,1,1146,-72,12,57,DL,
2026-02-15T14:40:20.379738,19004,1,1147,-74,12,58,DL,
2026-02-15T14:40:20.479195,19104,1,1148,-72,12,58,DL,
2026-02-15T14:40:20.578331,19204,1,1149,0,0,57,NONE,
2026-02-15T14:40:20.677543,19304,1,1150,0,0,56,NONE,
2026-02-15T14:40:20.776531,19404,1,1151,0,0,55,NONE,
2026-02-15T14:40:20.876805,19505,1,1152,-73,12,55,DL,
2026-02-15T14:40:20.975771,19605,1,1153,-73,12,56,DL,
2026-02-15T14:40:21.075306,19705,1,1154,-73,12,57,DL,
2026-02-15T14:40:21.174556,19805,1,1155,0,0,56,NONE,
2026-02-15T14:40:21.274130,19906,1,1156,-73,12,57,DL,
2026-02-15T14:40:21.373332,20006,1,1157,0,0,56,NONE,
2026-02-15T14:40:21.472364,20106,1,1158,0,0,55,NONE,
2026-02-15T14:40:21.571563,20206,1,1159,0,0,54,NONE,
2026-02-15T14:40:21.670636,20306,1,1160,0,0,53,NONE,
2026-02-15T14:40:21.768890,20406,1,1161,0,0,52,NONE,
2026-02-15T14:40:21.868957,20507,1,1162,-73,12,52,DL,
2026-02-15T14:40:21.969593,20607,1,1163,-73,12,53,DL,
2026-02-15T14:40:22.067704,20707,1,1164,0,0,53,NONE,
2026-02-15T14:40:22.167545,20807,1,1165,0,0,52,NONE,
2026-02-15T14:40:22.266151,20907,1,1166,0,0,51,NONE,
2026-02-15T14:40:22.366603,21008,1,1167,-74,12,51,DL,
2026-02-15T14:40:22.465866,21108,1,1168,0,0,51,NONE,
2026-02-15T14:40:22.565760,21208,1,1169,-74,12,52,DL,
2026-02-15T14:40:22.664653,21308,1,1170,-72,13,52,DL,
2026-02-15T14:40:22.764346,21408,1,1171,-70,13,53,DL,
2026-02-15T14:40:22.863638,21509,1,1172,-71,13,54,DL,
2026-02-15T14:40:22.962952,21609,1,1173,-74,11,55,DL,
2026-02-15T14:40:23.062300,21709,1,1174,-72,12,55,DL,
2026-02-15T14:40:23.161538,21809,1,1175,-73,13,56,DL,
2026-02-15T14:40:23.261043,21909,1,1176,-73,12,57,DL,
2026-02-15T14:40:23.360656,22009,1,1177,-75,12,57,DL,
2026-02-15T14:40:23.459626,22109,1,1178,0,0,56,NONE,
2026-02-15T14:40:23.558084,22210,1,1179,-76,12,56,DL,
2026-02-15T14:40:23.658385,22310,1,1180,0,0,56,NONE,
2026-02-15T14:40:23.756936,22410,1,1181,-81,12,57,DL,
2026-02-15T14:40:23.857168,22510,1,1182,-79,13,57,DL,
2026-02-15T14:40:23.956651,22610,1,1183,-81,12,58,DL,
2026-02-15T14:40:24.055453,22711,1,1184,-82,12,58,DL,
2026-02-15T14:40:24.155433,22811,1,1185,-81,11,58,DL,
2026-02-15T14:40:24.254790,22911,1,1186,-78,12,58,DL,
2026-02-15T14:40:24.353970,23011,1,1187,-76,13,59,DL,
2026-02-15T14:40:24.453498,23111,1,1188,-73,12,60,DL,
2026-02-15T14:40:24.552694,23212,1,1189,-75,12,61,DL,
2026-02-15T14:40:24.652357,23312,1,1190,-72,12,61,DL,
2026-02-15T14:40:24.751504,23412,1,1191,-70,12,62,DL,
2026-02-15T14:40:24.850709,23512,1,1192,-68,12,62,DL,
2026-02-15T14:40:24.950125,23612,1,1193,-67,12,62,DL,
2026-02-15T14:40:25.049010,23712,1,1194,-67,12,63,DL,
2026-02-15T14:40:25.148796,23813,1,1195,-68,13,64,DL,
2026-02-15T14:40:25.248186,23913,1,1196,-68,11,64,DL,
2026-02-15T14:40:25.346678,24013,1,1197,0,0,64,NONE,
2026-02-15T14:40:25.446710,24113,1,1198,-69,13,65,DL,
2026-02-15T14:40:25.546146,24213,1,1199,-72,12,66,DL,
2026-02-15T14:40:25.645051,24314,1,1200,-82,12,66,DL,
2026-02-15T14:40:25.745006,24414,1,1201,-75,13,67,DL,
2026-02-15T14:40:25.843997,24514,1,1202,-69,12,68,DL,
2026-02-15T14:40:25.943758,24614,1,1203,0,0,68,NONE,
2026-02-15T14:40:26.042765,24714,1,1204,0,0,68,NONE,
2026-02-15T14:40:26.142521,24814,1,1205,-74,11,69,DL,
2026-02-15T14:40:26.241738,24915,1,1206,-75,12,70,DL,
2026-02-15T14:40:26.341125,25015,1,1207,-68,13,71,DL,
2026-02-15T14:40:26.440581,25115,1,1208,-70,12,72,DL,
2026-02-15T14:40:26.540183,25215,1,1209,-72,13,73,DL,
2026-02-15T14:40:26.639178,25315,1,1210,-80,12,73,DL,
2026-02-15T14:40:26.738614,25415,1,1211,-77,13,73,DL,
2026-02-15T14:40:26.837914,25516,1,1212,-75,13,73,DL,
2026-02-15T14:40:26.936356,25616,1,1213,-70,12,73,DL,
2026-02-15T14:40:27.036240,25716,1,1214,0,0,73,NONE,
2026-02-15T14:40:27.135722,25816,1,1215,-71,11,73,DL,
2026-02-15T14:40:27.234966,25916,1,1216,0,0,72,NONE,
2026-02-15T14:40:27.334674,26017,1,1217,-78,13,72,DL,
2026-02-15T14:40:27.434077,26117,1,1218,-77,12,72,DL,
2026-02-15T14:40:27.533233,26217,1,1219,0,0,71,NONE,
2026-02-15T14:40:27.632322,26317,1,1220,-72,12,72,DL,
2026-02-15T14:40:27.732136,26417,1,1221,-71,12,72,DL,
2026-02-15T14:40:27.831618,26517,1,1222,-72,11,72,DL,
2026-02-15T14:40:27.930882,26618,1,1223,-75,12,72,DL,
2026-02-15T14:40:28.030319,26718,1,1224,-75,13,73,DL,
2026-02-15T14:40:28.131594,26818,1,1225,-75,13,73,DL,
2026-02-15T14:40:28.228949,26918,1,1226,-74,12,73,DL,
2026-02-15T14:40:28.328066,27018,1,1227,-74,13,73,DL,
2026-02-15T14:40:28.427079,27119,1,1228,-75,13,74,DL,
2026-02-15T14:40:28.527102,27219,1,1229,-74,13,74,DL,
2026-02-15T14:40:28.626617,27319,1,1230,-75,12,74,DL,
2026-02-15T14:40:28.725880,27419,1,1231,-76,12,74,DL,
2026-02-15T14:40:28.824810,27519,1,1232,-77,12,74,DL,
2026-02-15T14:40:28.923429,27619,1,1233,-76,13,74,DL,
2026-02-15T14:40:29.023899,27720,1,1234,-76,12,75,DL,
2026-02-15T14:40:29.123094,27820,1,1235,0,0,74,NONE,
2026-02-15T14:40:29.222488,27920,1,1236,-75,12,75,DL,
2026-02-15T14:40:29.321914,28020,1,1237,-75,12,76,DL,
2026-02-15T14:40:29.420466,28120,1,1238,-75,12,76,DL,
2026-02-15T14:40:29.520387,28220,1,1239,0,0,75,NONE,
2026-02-15T14:40:29.619923,28321,1,1240,-74,13,75,DL,
2026-02-15T14:40:29.719308,28421,1,1241,-73,12,75,DL,
2026-02-15T14:40:29.818668,28521,1,1242,-74,11,76,DL,
2026-02-15T14:40:29.918351,28621,1,1243,0,0,75,NONE,
2026-02-15T14:40:30.016993,28721,1,1244,0,0,74,NONE,
2026-02-15T14:40:30.116942,28822,1,1245,-71,13,75,DL,
2026-02-15T14:40:30.216073,28922,1,1246,-72,13,75,DL,
2026-02-15T14:40:30.315488,29022,1,1247,-70,10,75,DL,
2026-02-15T14:40:30.414943,29122,1,1248,-69,12,75,DL,
2026-02-15T14:40:30.514202,29222,1,1249,0,0,75,NONE,
2026-02-15T14:40:30.613266,29323,1,1250,-71,12,76,DL,
2026-02-15T14:40:30.712130,29423,1,1251,-70,12,77,DL,
2026-02-15T14:40:30.812553,29523,1,1252,-71,13,77,DL,
2026-02-15T14:40:30.911731,29623,1,1253,-73,10,77,DL,
2026-02-15T14:40:31.011008,29723,1,1254,-71,12,77,DL,
2026-02-15T14:40:31.110418,29823,1,1255,-71,12,78,DL,
2026-02-15T14:40:31.209034,29924,1,1256,-70,12,78,DL,
2026-02-15T14:40:31.309013,30024,1,1257,-70,13,79,DL,
2026-02-15T14:40:31.408334,30124,1,1258,-70,12,80,DL,
2026-02-15T14:40:31.507875,30224,1,1259,-72,12,81,DL,
2026-02-15T14:40:31.607013,30324,1,1260,0,0,81,NONE,
2026-02-15T14:40:31.706411,30425,1,1261,-71,12,82,DL,
2026-02-15T14:40:31.806116,30525,1,1262,-71,12,82,DL,
2026-02-15T14:40:31.905152,30625,1,1263,-72,13,82,DL,
2026-02-15T14:40:32.004762,30725,1,1264,-72,12,83,DL,
2026-02-15T14:40:32.104036,30825,1,1265,-72,12,84,DL,
2026-02-15T14:40:32.203413,30925,1,1266,-73,11,85,DL,
2026-02-15T14:40:32.302391,31025,1,1267,0,0,84,NONE,
2026-02-15T14:40:32.402053,31126,1,1268,-70,12,85,DL,
2026-02-15T14:40:32.501309,31226,1,1269,-70,12,85,DL,
2026-02-15T14:40:32.600370,31326,1,1270,-71,12,85,DL,
2026-02-15T14:40:32.700079,31426,1,1271,-72,13,85,DL,
2026-02-15T14:40:32.799329,31527,1,1272,-73,12,85,DL,
2026-02-15T14:40:32.898088,31627,1,1273,-73,12,85,DL,
2026-02-15T14:40:32.997657,31727,1,1274,-73,12,85,DL,
2026-02-15T14:40:33.097361,31827,1,1275,-73,13,85,DL,
2026-02-15T14:40:33.196890,31927,1,1276,-71,12,85,DL,
2026-02-15T14:40:33.296444,32027,1,1277,-71,11,85,DL,
2026-02-15T14:40:33.395434,32128,1,1278,-73,11,86,DL,
2026-02-15T14:40:33.494079,32228,1,1279,-70,12,86,DL,
2026-02-15T14:40:33.594389,32328,1,1280,-71,13,87,DL,
2026-02-15T14:40:33.693467,32428,1,1281,-71,12,87,DL,
2026-02-15T14:40:33.792587,32528,1,1282,0,0,86,NONE,
2026-02-15T14:40:33.892140,32628,1,1283,-72,12,86,DL,
2026-02-15T14:40:33.991494,32729,1,1284,-72,12,86,DL,
2026-02-15T14:40:34.090294,32829,1,1285,0,0,85,NONE,
2026-02-15T14:40:34.190237,32929,1,1286,-72,12,85,DL,
2026-02-15T14:40:34.289332,33029,1,1287,0,0,84,NONE,
2026-02-15T14:40:34.388506,33129,1,1288,0,0,83,NONE,
2026-02-15T14:40:34.488330,33230,1,1289,-72,12,83,DL,
2026-02-15T14:40:34.586817,33330,1,1290,-73,12,83,DL,
2026-02-15T14:40:34.686928,33430,1,1291,0,0,82,NONE,
2026-02-15T14:40:34.785629,33530,1,1292,-69,12,82,DL,
2026-02-15T14:40:34.885434,33630,1,1293,0,0,81,NONE,
2026-02-15T14:40:34.985153,33730,1,1294,-72,12,81,DL,
2026-02-15T14:40:35.084319,33831,1,1295,-73,13,81,DL,
2026-02-15T14:40:35.183577,33931,1,1296,-73,13,81,DL,
2026-02-15T14:40:35.282421,34031,1,1297,-74,12,82,DL,
2026-02-15T14:40:35.382373,34131,1,1298,-74,12,82,DL,
2026-02-15T14:40:35.480709,34231,1,1299,-74,11,82,DL,
2026-02-15T14:40:35.580849,34332,1,1300,-72,12,82,DL,
2026-02-15T14:40:35.680433,34432,1,1301,-76,12,82,DL,
2026-02-15T14:40:35.779971,34532,1,1302,-74,11,82,DL,
2026-02-15T14:40:35.879290,34632,1,1303,-71,13,83,DL,
2026-02-15T14:40:35.978008,34732,1,1304,-70,13,84,DL,
2026-02-15T14:40:36.078193,34832,1,1305,0,0,83,NONE,
2026-02-15T14:40:36.177237,34933,1,1306,-71,12,83,DL,
2026-02-15T14:40:36.276509,35033,1,1307,-72,12,83,DL,
2026-02-15T14:40:36.376218,35133,1,1308,-74,12,83,DL,
2026-02-15T14:40:36.475390,35233,1,1309,-75,13,83,DL,
2026-02-15T14:40:36.573905,35333,1,1310,-74,12,83,DL,
2026-02-15T14:40:36.674304,35434,1,1311,-74,11,83,DL,
2026-02-15T14:40:36.773326,35534,1,1312,-72,12,83,DL,
2026-02-15T14:40:36.872965,35634,1,1313,-74,12,83,DL,
2026-02-15T14:40:36.972251,35734,1,1314,-74,12,84,DL,
2026-02-15T14:40:37.070698,35834,1,1315,-72,13,84,DL,
2026-02-15T14:40:37.171009,35934,1,1316,-72,12,85,DL,
2026-02-15T14:40:37.270217,36035,1,1317,-74,11,85,DL,
2026-02-15T14:40:37.369500,36135,1,1318,-74,11,85,DL,
2026-02-15T14:40:37.468425,36235,1,1319,-72,13,86,DL,
2026-02-15T14:40:37.572620,36335,1,1320,-71,12,86,DL,
2026-02-15T14:40:37.667525,36435,1,1321,-71,13,86,DL,
2026-02-15T14:40:37.767057,36536,1,1322,-72,12,86,DL,
2026-02-15T14:40:37.866344,36636,1,1323,-72,12,86,DL,
2026-02-15T14:40:37.965143,36736,1,1324,0,0,85,NONE,
2026-02-15T14:40:38.064672,36836,1,1325,-74,11,85,DL,
2026-02-15T14:40:38.164594,36936,1,1326,-71,12,85,DL,
2026-02-15T14:40:38.263669,37037,1,1327,-74,11,85,DL,
2026-02-15T14:40:38.362330,37137,1,1328,0,0,84,NONE,
2026-02-15T14:40:38.461557,37237,1,1329,-74,10,84,DL,
2026-02-15T14:40:38.561684,37337,1,1330,-74,12,84,DL,
2026-02-15T14:40:38.661273,37437,1,1331,-74,11,84,DL,
2026-02-15T14:40:38.760465,37538,1,1332,-73,11,84,DL,
2026-02-15T14:40:38.859112,37638,1,1333,-70,13,84,DL,
2026-02-15T14:40:38.958619,37738,1,1334,-71,11,84,DL,
2026-02-15T14:40:39.058333,37838,1,1335,0,0,84,NONE,
2026-02-15T14:40:39.158100,37938,1,1336,-70,12,84,DL,
2026-02-15T14:40:39.257308,38038,1,1337,0,0,83,NONE,
2026-02-15T14:40:39.357747,38139,1,1338,-71,12,83,DL,
2026-02-15T14:40:39.456306,38239,1,1339,-71,15,84,DL,
2026-02-15T14:40:39.555419,38339,1,1340,-70,12,84,DL,
2026-02-15T14:40:39.654722,38439,1,1341,-71,12,84,DL,
2026-02-15T14:40:39.754500,38540,1,1342,-74,11,84,DL,
2026-02-15T14:40:39.853504,38640,1,1343,-72,14,85,DL,
2026-02-15T14:40:39.953246,38740,1,1344,-72,14,86,DL,
2026-02-15T14:40:40.052429,38840,1,1345,-72,12,86,DL,
2026-02-15T14:40:40.151446,38940,1,1346,-72,12,86,DL,
2026-02-15T14:40:40.251262,39041,1,1347,-72,12,86,DL,
2026-02-15T14:40:40.350775,39141,1,1348,-74,10,86,DL,
2026-02-15T14:40:40.449741,39241,1,1349,0,0,86,NONE,
2026-02-15T14:40:40.549338,39341,1,1350,-74,11,86,DL,
2026-02-15T14:40:40.647870,39441,1,1351,-71,12,86,DL,
2026-02-15T14:40:40.748145,39542,1,1352,-72,12,86,DL,
2026-02-15T14:40:40.846923,39642,1,1353,0,0,85,NONE,
2026-02-15T14:40:40.947276,39742,1,1354,-74,11,85,DL,
2026-02-15T14:40:41.046140,39842,1,1355,-72,12,85,DL,
2026-02-15T14:40:41.145591,39942,1,1356,-71,12,85,DL,
2026-02-15T14:40:41.244561,40043,1,1357,-72,12,85,DL,
2026-02-15T14:40:41.344206,40143,1,1358,-72,12,85,DL,
2026-02-15T14:40:41.443250,40243,1,1359,-72,13,85,DL,
2026-02-15T14:40:41.542291,40343,1,1360,0,0,85,NONE,
2026-02-15T14:40:41.641633,40443,1,1361,0,0,84,NONE,
2026-02-15T14:40:41.741392,40544,1,1362,-72,13,84,DL,
2026-02-15T14:40:41.840762,40644,1,1363,-72,12,84,DL,
2026-02-15T14:40:41.939190,40744,1,1364,-72,12,84,DL,
2026-02-15T14:40:42.039408,40844,1,1365,0,0,83,NONE,
2026-02-15T14:40:42.138866,40944,1,1366,-74,10,83,DL,
2026-02-15T14:40:42.238261,41045,1,1367,-71,12,84,DL,
2026-02-15T14:40:42.336551,41145,1,1368,-73,10,84,DL,
2026-02-15T14:40:42.436655,41245,1,1369,-73,11,84,DL,
2026-02-15T14:40:42.536284,41345,1,1370,-71,12,84,DL,
2026-02-15T14:40:42.635308,41445,1,1371,0,0,83,NONE,
2026-02-15T14:40:42.734509,41545,1,1372,0,0,82,NONE,
2026-02-15T14:40:42.834288,41646,1,1373,-70,12,82,DL,
2026-02-15T14:40:42.933502,41746,1,1374,-73,10,82,DL,
2026-02-15T14:40:43.032908,41846,1,1375,-70,12,82,DL,
2026-02-15T14:40:43.132533,41946,1,1376,-71,13,82,DL,
2026-02-15T14:40:43.231812,42046,1,1377,-71,12,82,DL,
2026-02-15T14:40:43.331463,42147,1,1378,-70,13,82,DL,
2026-02-15T14:40:43.430908,42247,1,1379,-72,12,82,DL,
2026-02-15T14:40:43.529945,42347,1,1380,-72,12,82,DL,
2026-02-15T14:40:43.629488,42447,1,1381,-72,12,82,DL,
2026-02-15T14:40:43.728426,42547,1,1382,-75,13,83,DL,
2026-02-15T14:40:43.827285,42647,1,1383,0,0,82,NONE,
2026-02-15T14:40:43.926766,42747,1,1384,0,0,81,NONE,
2026-02-15T14:40:44.026529,42848,1,1385,-73,12,82,DL,
2026-02-15T14:40:44.125929,42948,1,1386,-73,13,82,DL,
2026-02-15T14:40:44.225014,43048,1,1387,-74,12,83,DL,
2026-02-15T14:40:44.324805,43149,1,1388,-72,12,84,DL,
2026-02-15T14:40:44.424321,43249,1,1389,-72,12,84,DL,
2026-02-15T14:40:44.523478,43349,1,1390,0,0,83,NONE,
2026-02-15T14:40:44.622488,43449,1,1391,-73,10,84,DL,
2026-02-15T14:40:44.722222,43550,1,1392,-73,9,84,DL,
2026-02-15T14:40:44.821687,43650,1,1393,-71,11,85,DL,
2026-02-15T14:40:44.920479,43750,1,1394,-73,9,85,DL,
2026-02-15T14:40:45.020471,43850,1,1395,-73,10,85,DL,
2026-02-15T14:40:45.119767,43950,1,1396,-69,12,85,DL,
2026-02-15T14:40:45.218951,44050,1,1397,0,0,84,NONE,
2026-02-15T14:40:45.318414,44151,1,1398,-71,11,84,DL,
2026-02-15T14:40:45.417913,44251,1,1399,-71,12,84,DL,
2026-02-15T14:40:45.517320,44351,1,1400,-73,9,84,DL,
2026-02-15T14:40:45.616548,44451,1,1401,-73,10,84,DL,
2026-02-15T14:40:45.715867,44552,1,1402,-71,11,84,DL,
2026-02-15T14:40:45.815462,44652,1,1403,-73,9,84,DL,
2026-02-15T14:40:45.914742,44752,1,1404,-71,12,84,DL,
2026-02-15T14:40:46.014083,44852,1,1405,-71,12,85,DL,
2026-02-15T14:40:46.113236,44952,1,1406,-71,11,85,DL,
2026-02-15T14:40:46.212911,45053,1,1407,-73,10,85,DL,
2026-02-15T14:40:46.312090,45153,1,1408,-69,12,85,DL,
2026-02-15T14:40:46.411377,45253,1,1409,-69,13,85,DL,
2026-02-15T14:40:46.510915,45353,1,1410,-71,12,85,DL,
2026-02-15T14:40:46.610641,45454,1,1411,-71,12,85,DL,
2026-02-15T14:40:46.709688,45554,1,1412,-74,11,85,DL,
2026-02-15T14:40:46.808768,45654,1,1413,0,0,84,NONE,
2026-02-15T14:40:46.908587,45754,1,1414,-72,12,84,DL,
2026-02-15T14:40:47.010712,45854,1,1415,-68,12,84,DL,
2026-02-15T14:40:47.107376,45955,1,1416,-68,13,84,DL,
2026-02-15T14:40:47.206784,46055,1,1417,-70,12,84,DL,
2026-02-15T14:40:47.305917,46155,1,1418,-71,13,84,DL,
2026-02-15T14:40:47.404821,46255,1,1419,0,0,83,NONE,
2026-02-15T14:40:47.504769,46355,1,1420,-73,12,83,DL,
2026-02-15T14:40:47.604006,46456,1,1421,-74,12,83,DL,
2026-02-15T14:40:47.703614,46556,1,1422,-74,12,83,DL,
2026-02-15T14:40:47.802537,46656,1,1423,-74,11,83,DL,
2026-02-15T14:40:47.901322,46756,1,1424,-72,13,84,DL,
2026-02-15T14:40:48.001449,46856,1,1425,-71,12,84,DL,
2026-02-15T14:40:48.100871,46957,1,1426,-73,11,84,DL,
2026-02-15T14:40:48.200425,47057,1,1427,-69,12,84,DL,
2026-02-15T14:40:48.298600,47157,1,1428,-71,11,85,DL,
2026-02-15T14:40:48.398973,47257,1,1429,-73,9,85,DL,
2026-02-15T14:40:48.498453,47357,1,1430,-68,11,85,DL,
2026-02-15T14:40:48.597636,47458,1,1431,-68,12,85,DL,
2026-02-15T14:40:48.696679,47558,1,1432,-70,9,85,DL,
2026-02-15T14:40:48.796912,47658,1,1433,-70,9,85,DL,
2026-02-15T14:40:48.895768,47758,1,1434,-66,12,85,DL,
2026-02-15T14:40:48.995142,47858,1,1435,-68,10,86,DL,
2026-02-15T14:40:49.094610,47959,1,1436,-66,13,86,DL,
2026-02-15T14:40:49.193471,48059,1,1437,-70,9,87,DL,
2026-02-15T14:40:49.293471,48159,1,1438,-66,11,87,DL,
2026-02-15T14:40:49.392753,48259,1,1439,-68,10,87,DL,
2026-02-15T14:40:49.491957,48359,1,1440,-68,11,87,DL,
2026-02-15T14:40:49.590432,48459,1,1441,0,0,86,NONE,
2026-02-15T14:40:49.690690,48560,1,1442,-66,13,86,DL,
2026-02-15T14:40:49.790350,48660,1,1443,-73,7,86,DL,
2026-02-15T14:40:49.889453,48760,1,1444,0,0,85,NONE,
2026-02-15T14:40:49.988778,48860,1,1445,-66,12,85,DL,
2026-02-15T14:40:50.087958,48961,1,1446,-73,7,85,DL,
2026-02-15T14:40:50.187165,49061,1,1447,-70,8,85,DL,
2026-02-15T14:40:50.286921,49161,1,1448,-66,12,85,DL,
2026-02-15T14:40:50.386486,49261,1,1449,-70,9,86,DL,
2026-02-15T14:40:50.485680,49362,1,1450,-73,8,86,DL,
2026-02-15T14:40:50.584398,49462,1,1451,-68,10,86,DL,
2026-02-15T14:40:50.684544,49562,1,1452,-68,12,86,DL,
2026-02-15T14:40:50.783767,49662,1,1453,-68,12,87,DL,
2026-02-15T14:40:50.882816,49762,1,1454,-67,12,87,DL,
2026-02-15T14:40:50.983670,49863,1,1455,-70,9,87,DL,
2026-02-15T14:40:51.081876,49963,1,1456,-68,11,87,DL,
2026-02-15T14:40:51.181528,50063,1,1457,-70,9,87,DL,
2026-02-15T14:40:51.280911,50163,1,1458,-68,11,87,DL,
2026-02-15T14:40:51.379682,50263,1,1459,-66,13,87,DL,
2026-02-15T14:40:51.479535,50363,1,1460,-68,12,88,DL,
2026-02-15T14:40:51.578769,50464,1,1461,-71,11,89,DL,
2026-02-15T14:40:51.678090,50564,1,1462,-68,12,89,DL,
2026-02-15T14:40:51.777541,50664,1,1463,-73,7,89,DL,
2026-02-15T14:40:51.876552,50764,1,1464,-68,12,89,DL,
2026-02-15T14:40:51.975877,50864,1,1465,-68,11,90,DL,
2026-02-15T14:40:52.075413,50965,1,1466,-68,11,90,DL,
2026-02-15T14:40:52.174355,51065,1,1467,-68,11,90,DL,
2026-02-15T14:40:52.274196,51165,1,1468,-70,10,90,DL,
2026-02-15T14:40:52.373001,51265,1,1469,-66,13,90,DL,
2026-02-15T14:40:52.472249,51365,1,1470,-70,9,90,DL,
2026-02-15T14:40:52.572284,51466,1,1471,-68,12,91,DL,
2026-02-15T14:40:52.671625,51566,1,1472,-68,11,92,DL,
2026-02-15T14:40:52.770958,51666,1,1473,-70,9,92,DL,
2026-02-15T14:40:52.870228,51766,1,1474,-68,11,92,DL,
2026-02-15T14:40:52.969875,51866,1,1475,-68,11,92,DL,
2026-02-15T14:40:53.069047,51967,1,1476,-68,12,92,DL,
2026-02-15T14:40:53.168591,52067,1,1477,-68,11,92,DL,
2026-02-15T14:40:53.267795,52167,1,1478,-70,9,92,DL,
2026-02-15T14:40:53.367106,52267,1,1479,-68,11,92,DL,
2026-02-15T14:40:53.466614,52367,1,1480,-70,9,92,DL,
2026-02-15T14:40:53.565866,52468,1,1481,-68,11,92,DL,
2026-02-15T14:40:53.664339,52568,1,1482,0,0,91,NONE,
2026-02-15T14:40:53.764667,52668,1,1483,-68,11,92,DL,
2026-02-15T14:40:53.863913,52768,1,1484,-73,8,93,DL,
2026-02-15T14:40:53.963323,52868,1,1485,-70,9,93,DL,
2026-02-15T14:40:54.062680,52969,1,1486,-68,11,93,DL,
2026-02-15T14:40:54.161816,53069,1,1487,-73,8,93,DL,
2026-02-15T14:40:54.261336,53169,1,1488,-73,8,93,DL,
2026-02-15T14:40:54.360392,53269,1,1489,-70,10,93,DL,
2026-02-15T14:40:54.460079,53369,1,1490,-70,10,94,DL,
2026-02-15T14:40:54.559671,53470,1,1491,-66,13,94,DL,
2026-02-15T14:40:54.660857,53570,1,1492,-70,9,94,DL,
2026-02-15T14:40:54.758163,53670,1,1493,-73,8,94,DL,
2026-02-15T14:40:54.857666,53770,1,1494,-71,10,94,DL,
2026-02-15T14:40:54.956938,53871,1,1495,-73,9,94,DL,
2026-02-15T14:40:55.056414,53971,1,1496,-68,12,94,DL,
2026-02-15T14:40:55.155353,54071,1,1497,0,0,94,NONE,
2026-02-15T14:40:55.254950,54171,1,1498,-73,8,94,DL,
