received_at,timestamp_ms,sync_state,frame_num,rssi,snr,lq,msg_type,payload_hex
2026-02-11T19:13:48.242414,486126,1,4850,0,0,0,NONE,
2026-02-11T19:13:48.341983,486226,1,4851,0,0,0,NONE,
2026-02-11T19:13:48.440551,486326,1,4852,0,0,0,NONE,
2026-02-11T19:13:48.540303,486426,1,4853,0,0,0,NONE,
2026-02-11T19:13:48.639818,486526,1,4854,0,0,0,NONE,
2026-02-11T19:13:48.739035,486626,1,4855,0,0,0,NONE,
2026-02-11T19:13:48.839173,486726,1,4856,0,0,0,NONE,
2026-02-11T19:13:48.938162,486826,1,4857,0,0,0,NONE,
2026-02-11T19:13:49.037701,486926,1,4858,0,0,0,NONE,
2026-02-11T19:13:49.136956,487026,1,4859,0,0,0,NONE,
2026-02-11T19:13:49.235967,487126,1,4860,0,0,0,NONE,
2026-02-11T19:13:49.336070,487226,1,4861,0,0,0,NONE,
2026-02-11T19:13:49.435140,487326,1,4862,0,0,0,NONE,
2026-02-11T19:13:49.533959,487426,1,4863,0,0,0,NONE,
2026-02-11T19:13:49.634067,487526,1,4864,0,0,0,NONE,
2026-02-11T19:13:49.733258,487626,1,4865,0,0,0,NONE,
2026-02-11T19:13:49.832156,487726,1,4866,0,0,0,NONE,
2026-02-11T19:13:49.932096,487826,1,4867,0,0,0,NONE,
2026-02-11T19:13:50.031018,487926,1,4868,0,0,0,NONE,
2026-02-11T19:13:50.130398,488026,1,4869,0,0,0,NONE,
2026-02-11T19:13:50.230309,488126,1,4870,0,0,0,NONE,
2026-02-11T19:13:50.329367,488226,1,4871,0,0,0,NONE,
2026-02-11T19:13:50.428567,488326,1,4872,0,0,0,NONE,
2026-02-11T19:13:50.527779,488426,1,4873,0,0,0,NONE,
2026-02-11T19:13:50.627476,488526,1,4874,0,0,0,NONE,
2026-02-11T19:13:50.727054,488626,1,4875,0,0,0,NONE,
2026-02-11T19:13:50.825539,488726,1,4876,0,0,0,NONE,
2026-02-11T19:13:50.925698,488826,1,4877,0,0,0,NONE,
2026-02-11T19:13:51.024400,488926,1,4878,0,0,0,NONE,
2026-02-11T19:13:51.123558,489026,1,4879,0,0,0,NONE,
2026-02-11T19:13:51.223745,489126,1,4880,0,0,0,NONE,
2026-02-11T19:13:51.323120,489226,1,4881,0,0,0,NONE,
2026-02-11T19:13:51.422175,489326,1,4882,0,0,0,NONE,
2026-02-11T19:13:51.521012,489426,1,4883,0,0,0,NONE,
2026-02-11T19:13:51.621477,489526,1,4884,0,0,0,NONE,
2026-02-11T19:13:51.720186,489626,1,4885,0,0,0,NONE,
2026-02-11T19:13:51.819478,489726,1,4886,0,0,0,NONE,
2026-02-11T19:13:51.918700,489826,1,4887,0,0,0,NONE,
2026-02-11T19:13:52.018093,489926,1,4888,0,0,0,NONE,
2026-02-11T19:13:52.118003,490026,1,4889,0,0,0,NONE,
2026-02-11T19:13:52.217316,490126,1,4890,0,0,0,NONE,
2026-02-11T19:13:52.316058,490226,1,4891,0,0,0,NONE,
2026-02-11T19:13:52.415602,490326,1,4892,0,0,0,NONE,
2026-02-11T19:13:52.515592,490426,1,4893,0,0,0,NONE,
2026-02-11T19:13:52.614188,490526,1,4894,0,0,0,NONE,
2026-02-11T19:13:52.713857,490626,1,4895,0,0,0,NONE,
2026-02-11T19:13:52.812684,490726,1,4896,0,0,0,NONE,
2026-02-11T19:13:52.912017,490826,1,4897,0,0,0,NONE,
2026-02-11T19:13:53.011496,490926,1,4898,0,0,0,NONE,
2026-02-11T19:13:53.111154,491026,1,4899,0,0,0,NONE,
2026-02-11T19:13:53.210561,491126,1,4900,0,0,0,NONE,
2026-02-11T19:13:53.309437,491226,1,4901,0,0,0,NONE,
2026-02-11T19:13:53.409053,491326,1,4902,0,0,0,NONE,
2026-02-11T19:13:53.509173,491426,1,4903,0,0,0,NONE,
2026-02-11T19:13:53.607756,491526,1,4904,0,0,0,NONE,
2026-02-11T19:13:53.707479,491626,1,4905,0,0,0,NONE,
2026-02-11T19:13:53.807139,491726,1,4906,0,0,0,NONE,
2026-02-11T19:13:53.906140,491826,1,4907,0,0,0,NONE,
2026-02-11T19:13:54.005793,491926,1,4908,0,0,0,NONE,
2026-02-11T19:13:54.104394,492026,1,4909,0,0,0,NONE,
2026-02-11T19:13:54.203938,492126,1,4910,0,0,0,NONE,
2026-02-11T19:13:54.303389,492226,1,4911,0,0,0,NONE,
2026-02-11T19:13:54.403305,492326,1,4912,0,0,0,NONE,
2026-02-11T19:13:54.501575,492426,1,4913,0,0,0,NONE,
2026-02-11T19:13:54.601270,492526,1,4914,0,0,0,NONE,
2026-02-11T19:13:54.701067,492626,1,4915,0,0,0,NONE,
2026-02-11T19:13:54.800746,492726,1,4916,0,0,0,NONE,
2026-02-11T19:13:54.899272,492826,1,4917,0,0,0,NONE,
2026-02-11T19:13:54.999029,492926,1,4918,0,0,0,NONE,
2026-02-11T19:13:55.099590,493026,1,4919,0,0,0,NONE,
2026-02-11T19:13:55.197465,493126,1,4920,0,0,0,NONE,
2026-02-11T19:13:55.297342,493226,1,4921,0,0,0,NONE,
2026-02-11T19:13:55.396521,493326,1,4922,0,0,0,NONE,
2026-02-11T19:13:55.496011,493426,1,4923,0,0,0,NONE,
2026-02-11T19:13:55.595359,493526,1,4924,0,0,0,NONE,
2026-02-11T19:13:55.694167,493626,1,4925,0,0,0,NONE,
2026-02-11T19:13:55.793970,493726,1,4926,0,0,0,NONE,
2026-02-11T19:13:55.892879,493826,1,4927,0,0,0,NONE,
2026-02-11T19:13:55.992828,493926,1,4928,0,0,0,NONE,
2026-02-11T19:13:56.092232,494026,1,4929,0,0,0,NONE,
2026-02-11T19:13:56.191755,494126,1,4930,0,0,0,NONE,
2026-02-11T19:13:56.290915,494226,1,4931,0,0,0,NONE,
2026-02-11T19:13:56.390468,494326,1,4932,0,0,0,NONE,
2026-02-11T19:13:56.488909,494426,1,4933,0,0,0,NONE,
2026-02-11T19:13:56.588936,494526,1,4934,0,0,0,NONE,
2026-02-11T19:13:56.688108,494626,1,4935,0,0,0,NONE,
2026-02-11T19:13:56.787437,494726,1,4936,0,0,0,NONE,
2026-02-11T19:13:56.886961,494826,1,4937,0,0,0,NONE,
2026-02-11T19:13:56.986191,494926,1,4938,0,0,0,NONE,
2026-02-11T19:13:57.085102,495026,1,4939,0,0,0,NONE,
2026-02-11T19:13:57.184790,495126,1,4940,0,0,0,NONE,
2026-02-11T19:13:57.284283,495226,1,4941,0,0,0,NONE,
2026-02-11T19:13:57.383519,495326,1,4942,0,0,0,NONE,
2026-02-11T19:13:57.482889,495426,1,4943,0,0,0,NONE,
2026-02-11T19:13:57.586611,495526,1,4944,0,0,0,NONE,
2026-02-11T19:13:57.681118,495626,1,4945,0,0,0,NONE,
2026-02-11T19:13:57.780769,495726,1,4946,0,0,0,NONE,
2026-02-11T19:13:57.880478,495826,1,4947,0,0,0,NONE,
2026-02-11T19:13:57.979263,495926,1,4948,0,0,0,NONE,
2026-02-11T19:13:58.078589,496026,1,4949,0,0,0,NONE,
2026-02-11T19:13:58.177942,496126,1,4950,0,0,0,NONE,
2026-02-11T19:13:58.277881,496226,1,4951,0,0,0,NONE,
2026-02-11T19:13:58.376551,496326,1,4952,0,0,0,NONE,
2026-02-11T19:13:58.476499,496426,1,4953,0,0,0,NONE,
2026-02-11T19:13:58.575916,496526,1,4954,0,0,0,NONE,
2026-02-11T19:13:58.674917,496626,1,4955,0,0,0,NONE,
2026-02-11T19:13:58.774586,496726,1,4956,0,0,0,NONE,
2026-02-11T19:13:58.874290,496826,1,4957,0,0,0,NONE,
2026-02-11T19:13:58.972980,496926,1,4958,0,0,0,NONE,
2026-02-11T19:13:59.072154,497026,1,4959,0,0,0,NONE,
2026-02-11T19:13:59.172144,497126,1,4960,0,0,0,NONE,
2026-02-11T19:13:59.271251,497226,1,4961,0,0,0,NONE,
2026-02-11T19:13:59.371115,497326,1,4962,0,0,0,NONE,
2026-02-11T19:13:59.469398,497426,1,4963,0,0,0,NONE,
2026-02-11T19:13:59.569522,497526,1,4964,0,0,0,NONE,
2026-02-11T19:13:59.668852,497626,1,4965,0,0,0,NONE,
2026-02-11T19:13:59.768312,497726,1,4966,0,0,0,NONE,
2026-02-11T19:13:59.867538,497826,1,4967,0,0,0,NONE,
2026-02-11T19:13:59.966116,497926,1,4968,0,0,0,NONE,
2026-02-11T19:14:00.065480,498026,1,4969,0,0,0,NONE,
2026-02-11T19:14:00.166332,498126,1,4970,0,0,0,NONE,
2026-02-11T19:14:00.264504,498226,1,4971,0,0,0,NONE,
2026-02-11T19:14:00.363564,498326,1,4972,0,0,0,NONE,
2026-02-11T19:14:00.462945,498426,1,4973,0,0,0,NONE,
2026-02-11T19:14:00.562162,498526,1,4974,0,0,0,NONE,
2026-02-11T19:14:00.662141,498626,1,4975,0,0,0,NONE,
2026-02-11T19:14:00.761564,498726,1,4976,0,0,0,NONE,
2026-02-11T19:14:00.860631,498826,1,4977,0,0,0,NONE,
2026-02-11T19:14:00.964657,498926,1,4978,0,0,0,NONE,
2026-02-11T19:14:01.059570,499026,1,4979,0,0,0,NONE,
