received_at,timestamp_ms,sync_state,frame_num,rssi,snr,lq,msg_type,payload_hex
2026-02-12T09:43:24.699112,1756,1,35,-41,9,95,DL,
2026-02-12T09:43:24.749719,1807,1,36,-48,11,98,DL,
2026-02-12T09:43:24.800940,1858,1,37,-47,7,99,DL,
2026-02-12T09:43:24.851648,1909,1,38,-43,7,99,UL,
2026-02-12T09:43:24.902910,1960,1,39,-54,11,99,DL,
2026-02-12T09:43:24.953967,2011,1,40,-44,7,98,DL,
2026-02-12T09:43:25.006792,2064,1,41,-51,6,99,DL,
2026-02-12T09:43:25.058073,2115,1,42,-45,10,97,UL,
2026-02-12T09:43:25.109065,2166,1,43,-44,9,99,DL,
2026-02-12T09:43:25.159841,2217,1,44,-54,6,95,DL,
2026-02-12T09:43:25.210615,2268,1,45,-44,6,98,DL,
2026-02-12T09:43:25.261412,2319,1,46,-46,9,97,DL,
2026-02-12T09:43:25.312267,2369,1,47,-54,7,99,DL,
2026-02-12T09:43:25.363260,2420,1,48,-49,8,100,DL,
2026-02-12T09:43:25.414180,2471,1,49,-47,8,97,UL,
2026-02-12T09:43:25.464668,2522,1,50,-45,7,97,DL,
2026-02-12T09:43:25.515149,2572,1,51,-55,10,96,DL,
2026-02-12T09:43:25.565667,2623,1,52,-48,10,97,UL,
2026-02-12T09:43:25.616285,2674,1,53,-45,11,96,UL,
2026-02-12T09:43:25.667219,2724,1,54,-43,7,96,DL,
2026-02-12T09:43:25.717794,2775,1,55,-45,11,96,DL,
2026-02-12T09:43:25.768805,2826,1,56,-46,9,100,DL,
2026-02-12T09:43:25.820049,2877,1,57,-41,10,98,DL,
2026-02-12T09:43:25.871791,2929,1,58,-50,7,98,DL,
2026-02-12T09:43:25.922364,2980,1,59,-47,10,99,DL,
2026-02-12T09:43:25.972827,3030,1,60,-53,12,96,DL,
2026-02-12T09:43:26.023273,3081,1,61,-49,9,98,DL,
2026-02-12T09:43:26.073725,3131,1,62,-47,8,99,UL,
2026-02-12T09:43:26.124173,3182,1,63,-54,7,98,DL,
2026-02-12T09:43:26.174618,3232,1,64,-53,8,95,UL,
2026-02-12T09:43:26.225077,3282,1,65,-55,6,95,DL,
2026-02-12T09:43:26.275536,3333,1,66,-52,8,99,UL,
2026-02-12T09:43:26.326053,3383,1,67,-49,10,98,DL,
2026-02-12T09:43:26.376537,3434,1,68,-50,8,95,UL,
2026-02-12T09:43:26.427937,3485,1,69,-50,6,96,DL,
2026-02-12T09:43:26.479342,3537,1,70,-54,7,100,DL,
2026-02-12T09:43:26.530909,3588,1,71,-52,7,100,DL,
2026-02-12T09:43:26.581734,3639,1,72,-46,10,100,DL,
2026-02-12T09:43:26.632422,3690,1,73,-51,7,98,DL,
2026-02-12T09:43:26.683066,3740,1,74,-42,10,95,DL,
2026-02-12T09:43:26.733808,3791,1,75,-51,7,96,DL,
2026-02-12T09:43:26.784517,3842,1,76,-42,7,99,DL,
2026-02-12T09:43:26.835557,3893,1,77,-42,10,95,DL,
2026-02-12T09:43:26.887322,3944,1,78,-40,9,97,DL,
2026-02-12T09:43:26.939655,3997,1,79,-49,11,96,UL,
2026-02-12T09:43:26.991080,4048,1,80,-45,9,96,DL,
2026-02-12T09:43:27.041909,4099,1,81,-43,6,96,DL,
2026-02-12T09:43:27.092629,4150,1,82,-51,10,98,UL,
2026-02-12T09:43:27.144082,4201,1,83,-51,11,100,UL,
2026-02-12T09:43:27.195538,4253,1,84,-53,7,95,DL,
2026-02-12T09:43:27.246845,4304,1,85,-53,9,96,DL,
2026-02-12T09:43:27.298047,4355,1,86,-41,8,95,DL,
2026-02-12T09:43:27.348944,4406,1,87,-55,10,100,DL,
2026-02-12T09:43:27.400394,4457,1,88,-46,8,95,DL,
2026-02-12T09:43:27.451588,4509,1,89,-40,11,95,DL,
2026-02-12T09:43:27.502644,4560,1,90,-44,11,96,DL,
2026-02-12T09:43:27.553553,4611,1,91,-51,8,97,UL,
2026-02-12T09:43:27.603976,4661,1,92,-43,6,96,UL,
2026-02-12T09:43:27.654829,4712,1,93,-48,8,100,DL,
2026-02-12T09:43:27.705758,4763,1,94,-47,6,97,DL,
2026-02-12T09:43:27.757033,4814,1,95,-48,9,96,DL,
2026-02-12T09:43:27.808230,4865,1,96,-51,11,100,DL,
2026-02-12T09:43:27.858711,4916,1,97,-47,7,100,UL,
2026-02-12T09:43:27.909316,4967,1,98,-50,8,96,DL,
2026-02-12T09:43:27.960453,5018,1,99,-55,12,100,DL,
2026-02-12T09:43:28.012000,5069,1,101,-43,9,97,DL,
2026-02-12T09:43:28.062702,5120,1,102,-50,11,96,DL,
2026-02-12T09:43:28.114185,5171,1,103,-52,6,98,UL,
2026-02-12T09:43:28.166293,5223,1,104,-53,9,100,DL,
2026-02-12T09:43:28.219046,5276,1,105,-53,7,97,DL,
2026-02-12T09:43:28.271516,5329,1,106,-50,6,97,DL,
2026-02-12T09:43:28.323421,5381,1,107,-43,8,99,DL,
2026-02-12T09:43:28.374635,5432,1,108,-42,12,100,UL,
2026-02-12T09:43:28.426408,5484,1,109,-46,7,96,UL,
2026-02-12T09:43:28.478345,5536,1,110,-42,12,96,DL,
2026-02-12T09:43:28.530396,5588,1,111,-49,8,97,DL,
2026-02-12T09:43:28.582631,5640,1,112,-43,6,100,DL,
2026-02-12T09:43:28.634138,5691,1,113,-48,12,97,DL,
2026-02-12T09:43:28.686377,5744,1,114,-45,6,95,DL,
2026-02-12T09:43:28.738857,5796,1,115,-54,11,98,DL,
2026-02-12T09:43:28.791746,5849,1,116,-51,10,96,DL,
2026-02-12T09:43:28.844497,5902,1,117,-55,6,99,DL,
2026-02-12T09:43:28.895962,5953,1,118,-50,10,96,DL,
2026-02-12T09:43:28.947681,6005,1,119,-55,8,97,DL,
2026-02-12T09:43:29.000277,6057,1,120,-55,6,100,DL,
2026-02-12T09:43:29.052517,6110,1,121,-55,12,95,DL,
2026-02-12T09:43:29.107301,6165,1,122,-41,7,100,DL,
2026-02-12T09:43:29.159257,6216,1,123,-48,8,99,DL,
2026-02-12T09:43:29.211814,6269,1,124,-51,9,95,DL,
2026-02-12T09:43:29.264212,6321,1,125,-55,9,99,UL,
2026-02-12T09:43:29.316267,6373,1,126,-54,9,100,UL,
2026-02-12T09:43:29.368169,6425,1,127,-44,8,100,DL,
2026-02-12T09:43:29.420155,6477,1,128,-43,12,96,DL,
2026-02-12T09:43:29.471625,6529,1,129,-44,10,97,DL,
2026-02-12T09:43:29.523458,6581,1,130,-54,8,97,UL,
2026-02-12T09:43:29.576359,6634,1,131,-51,10,97,DL,
2026-02-12T09:43:29.627006,6684,1,132,-46,9,95,UL,
2026-02-12T09:43:29.681994,6739,1,133,-45,7,96,DL,
2026-02-12T09:43:29.734612,6792,1,134,-46,6,99,DL,
2026-02-12T09:43:29.787698,6845,1,135,-45,9,99,DL,
2026-02-12T09:43:29.840402,6898,1,136,-40,8,99,DL,
2026-02-12T09:43:29.892380,6950,1,137,-49,6,99,UL,
2026-02-12T09:43:29.944560,7002,1,138,-49,8,98,DL,
2026-02-12T09:43:29.997223,7054,1,139,-54,11,97,DL,
2026-02-12T09:43:30.049682,7107,1,140,-44,8,100,DL,
2026-02-12T09:43:30.100807,7158,1,141,-45,7,96,DL,
2026-02-12T09:43:30.152222,7209,1,142,-43,6,100,UL,
2026-02-12T09:43:30.205171,7262,1,143,-54,9,95,DL,
2026-02-12T09:43:30.258107,7315,1,144,-55,12,98,UL,
2026-02-12T09:43:30.310564,7368,1,145,-42,12,98,DL,
2026-02-12T09:43:30.363616,7421,1,146,-41,8,95,UL,
2026-02-12T09:43:30.415366,7473,1,147,-44,12,96,DL,
2026-02-12T09:43:30.466001,7523,1,148,-41,6,95,DL,
2026-02-12T09:43:30.517272,7574,1,149,-53,9,99,DL,
2026-02-12T09:43:30.568441,7626,1,150,-46,9,97,UL,
2026-02-12T09:43:30.619000,7676,1,151,-50,12,98,DL,
2026-02-12T09:43:30.669597,7727,1,152,-48,11,98,DL,
2026-02-12T09:43:30.720585,7778,1,153,-50,10,99,DL,
2026-02-12T09:43:30.771665,7829,1,154,-44,12,96,DL,
2026-02-12T09:43:30.822563,7880,1,155,-42,11,99,UL,
2026-02-12T09:43:30.873585,7931,1,156,-41,10,97,UL,
2026-02-12T09:43:30.924203,7981,1,157,-42,12,98,DL,
2026-02-12T09:43:30.975053,8032,1,158,-42,7,96,DL,
2026-02-12T09:43:31.025779,8083,1,159,-48,10,100,DL,
2026-02-12T09:43:31.076400,8134,1,160,-51,12,96,DL,
2026-02-12T09:43:31.127585,8185,1,161,-43,8,95,DL,
2026-02-12T09:43:31.178284,8235,1,162,-47,8,96,DL,
2026-02-12T09:43:31.228842,8286,1,163,-49,11,97,DL,
2026-02-12T09:43:31.279431,8337,1,164,-50,7,100,DL,
2026-02-12T09:43:31.330288,8387,1,166,-41,9,95,DL,
2026-02-12T09:43:31.381579,8439,1,167,-43,7,96,DL,
2026-02-12T09:43:31.432478,8490,1,168,-48,11,98,DL,
2026-02-12T09:43:31.484091,8541,1,169,-42,9,95,UL,
2026-02-12T09:43:31.535168,8592,1,170,-41,7,98,DL,
2026-02-12T09:43:31.586589,8644,1,171,-55,6,95,UL,
2026-02-12T09:43:31.638190,8695,1,172,-54,9,98,DL,
2026-02-12T09:43:31.689057,8746,1,173,-51,7,99,DL,
2026-02-12T09:43:31.740068,8797,1,174,-46,9,97,UL,
2026-02-12T09:43:31.791423,8849,1,175,-52,9,97,DL,
2026-02-12T09:43:31.842597,8900,1,176,-48,11,97,DL,
2026-02-12T09:43:31.888493,8946,1,177,-55,8,97,UL,
2026-02-12T09:43:31.939042,8996,1,178,-53,8,100,UL,
2026-02-12T09:43:31.990110,9047,1,179,-48,6,96,DL,
2026-02-12T09:43:32.041084,9098,1,180,-45,10,97,UL,
2026-02-12T09:43:32.092022,9149,1,181,-48,9,99,DL,
2026-02-12T09:43:32.144052,9201,1,182,-48,8,98,DL,
2026-02-12T09:43:32.195273,9252,1,184,-53,7,98,DL,
2026-02-12T09:43:32.247050,9304,1,185,-53,9,96,DL,
2026-02-12T09:43:32.300244,9357,1,186,-47,7,97,DL,
2026-02-12T09:43:32.353399,9411,1,187,-49,9,100,DL,
2026-02-12T09:43:32.407927,9465,1,188,-46,11,96,DL,
2026-02-12T09:43:32.459372,9517,1,189,-47,11,95,UL,
2026-02-12T09:43:32.510683,9568,1,190,-52,12,100,DL,
2026-02-12T09:43:32.563327,9620,1,191,-42,8,100,UL,
2026-02-12T09:43:32.615581,9673,1,192,-48,9,100,DL,
2026-02-12T09:43:32.667965,9725,1,194,-43,6,98,UL,
2026-02-12T09:43:32.720454,9778,1,195,-49,12,96,DL,
2026-02-12T09:43:32.773487,9831,1,196,-40,12,100,UL,
2026-02-12T09:43:32.826455,9884,1,197,-52,8,98,DL,
2026-02-12T09:43:32.877841,9935,1,198,-40,10,97,DL,
2026-02-12T09:43:32.929792,9987,1,199,-48,12,99,DL,
2026-02-12T09:43:32.981581,10039,1,200,-47,11,96,DL,
2026-02-12T09:43:33.033834,10091,1,201,-52,7,96,DL,
2026-02-12T09:43:33.084982,10142,1,203,-43,11,97,DL,
2026-02-12T09:43:33.136695,10194,1,204,-46,9,99,DL,
2026-02-12T09:43:33.188211,10245,1,205,-55,6,100,DL,
2026-02-12T09:43:33.240213,10297,1,206,-43,11,98,DL,
2026-02-12T09:43:33.293143,10350,1,207,-51,6,97,DL,
2026-02-12T09:43:33.345691,10403,1,208,-51,11,100,DL,
2026-02-12T09:43:33.396654,10454,1,209,-54,11,96,DL,
2026-02-12T09:43:33.447732,10505,1,210,-51,6,98,DL,
2026-02-12T09:43:33.500595,10558,1,211,-44,8,99,DL,
2026-02-12T09:43:33.553028,10610,1,212,-51,11,99,UL,
2026-02-12T09:43:33.605421,10663,1,214,-55,10,100,DL,
2026-02-12T09:43:33.658487,10716,1,215,-49,12,98,DL,
2026-02-12T09:43:33.712254,10769,1,216,-47,6,99,UL,
2026-02-12T09:43:33.763999,10821,1,217,-51,11,95,DL,
2026-02-12T09:43:33.816261,10873,1,218,-53,10,96,UL,
2026-02-12T09:43:33.867232,10924,1,219,-46,9,95,DL,
2026-02-12T09:43:33.918567,10976,1,220,-52,11,97,DL,
2026-02-12T09:43:33.970852,11028,1,221,-51,12,97,DL,
2026-02-12T09:43:34.023465,11081,1,222,-48,10,95,DL,
2026-02-12T09:43:34.076531,11134,1,223,-45,7,97,DL,
2026-02-12T09:43:34.128280,11185,1,224,-49,11,97,UL,
2026-02-12T09:43:34.180568,11238,1,225,-41,11,97,DL,
2026-02-12T09:43:34.232217,11289,1,226,-41,12,98,DL,
2026-02-12T09:43:34.283544,11341,1,227,-53,7,99,DL,
2026-02-12T09:43:34.334371,11392,1,228,-42,11,95,DL,
2026-02-12T09:43:34.385569,11443,1,229,-45,10,96,DL,
2026-02-12T09:43:34.438203,11495,1,230,-51,10,95,UL,
2026-02-12T09:43:34.489532,11547,1,231,-40,8,97,UL,
2026-02-12T09:43:34.542150,11599,1,232,-43,6,99,DL,
2026-02-12T09:43:34.593203,11650,1,233,-50,11,97,UL,
2026-02-12T09:43:34.643985,11701,1,234,-48,11,99,UL,
2026-02-12T09:43:34.694870,11752,1,235,-54,10,97,UL,
2026-02-12T09:43:34.745638,11803,1,236,-43,10,95,UL,
2026-02-12T09:43:34.796571,11854,1,237,-47,10,98,DL,
2026-02-12T09:43:34.847720,11905,1,238,-44,9,100,UL,
2026-02-12T09:43:34.899349,11957,1,239,-47,6,98,DL,
2026-02-12T09:43:34.954261,12011,1,240,-41,11,100,DL,
2026-02-12T09:43:35.004982,12062,1,241,-48,9,95,DL,
2026-02-12T09:43:35.055976,12113,1,242,-51,8,97,DL,
2026-02-12T09:43:35.106974,12164,1,243,-49,8,99,DL,
2026-02-12T09:43:35.158090,12215,1,244,-44,9,98,DL,
2026-02-12T09:43:35.208734,12266,1,245,-47,9,95,DL,
2026-02-12T09:43:35.259569,12317,1,246,-48,6,98,DL,
2026-02-12T09:43:35.310847,12368,1,247,-42,9,99,DL,
2026-02-12T09:43:35.361857,12419,1,248,-51,6,99,DL,
2026-02-12T09:43:35.413332,12471,1,249,-54,12,97,DL,
2026-02-12T09:43:35.464149,12521,1,250,-50,10,100,UL,
2026-02-12T09:43:35.514731,12572,1,251,-43,7,98,DL,
2026-02-12T09:43:35.565566,12623,1,252,-42,11,96,DL,
2026-02-12T09:43:35.616563,12674,1,253,-43,11,95,DL,
2026-02-12T09:43:35.667281,12725,1,254,-41,11,97,DL,
2026-02-12T09:43:35.718049,12775,1,255,-54,8,100,DL,
2026-02-12T09:43:35.769542,12827,1,256,-46,6,96,UL,
2026-02-12T09:43:35.820435,12878,1,257,-41,7,100,UL,
2026-02-12T09:43:35.871654,12929,1,258,-53,11,99,DL,
2026-02-12T09:43:35.922758,12980,1,259,-48,9,95,UL,
2026-02-12T09:43:35.974370,13032,1,260,-43,11,96,DL,
2026-02-12T09:43:36.025932,13083,1,261,-54,8,97,DL,
2026-02-12T09:43:36.077119,13134,1,262,-43,6,99,DL,
2026-02-12T09:43:36.127737,13185,1,263,-40,6,98,DL,
2026-02-12T09:43:36.178350,13236,1,264,-53,10,99,DL,
2026-02-12T09:43:36.229022,13286,1,265,-52,6,98,UL,
2026-02-12T09:43:36.279664,13337,1,266,-50,12,100,DL,
2026-02-12T09:43:36.330364,13388,1,267,-43,8,99,DL,
2026-02-12T09:43:36.381442,13439,1,268,-50,11,96,DL,
2026-02-12T09:43:36.432077,13489,1,269,-47,12,95,DL,
2026-02-12T09:43:36.482623,13540,1,270,-41,6,99,DL,
2026-02-12T09:43:36.533226,13590,1,271,-40,11,99,UL,
2026-02-12T09:43:36.583737,13641,1,272,-54,10,97,DL,
2026-02-12T09:43:36.634356,13692,1,273,-48,7,98,UL,
2026-02-12T09:43:36.684897,13742,1,274,-52,11,98,DL,
2026-02-12T09:43:36.735449,13793,1,275,-41,7,98,DL,
2026-02-12T09:43:36.785999,13843,1,276,-40,9,96,UL,
2026-02-12T09:43:36.836678,13894,1,277,-55,7,96,DL,
2026-02-12T09:43:36.888311,13945,1,278,-40,10,99,DL,
2026-02-12T09:43:36.940250,13997,1,279,-51,11,96,UL,
2026-02-12T09:43:36.991881,14049,1,280,-52,6,98,UL,
2026-02-12T09:43:37.043862,14101,1,281,-50,7,98,DL,
2026-02-12T09:43:37.095468,14153,1,282,-49,9,95,DL,
2026-02-12T09:43:37.148227,14205,1,283,-49,11,100,UL,
2026-02-12T09:43:37.200005,14257,1,284,-52,10,95,DL,
2026-02-12T09:43:37.254018,14311,1,285,-51,11,98,UL,
2026-02-12T09:43:37.305382,14363,1,286,-47,9,100,DL,
2026-02-12T09:43:37.357711,14415,1,287,-41,12,97,DL,
2026-02-12T09:43:37.409488,14467,1,288,-40,10,95,UL,
2026-02-12T09:43:37.462366,14520,1,289,-42,12,98,DL,
2026-02-12T09:43:37.515002,14572,1,290,-55,6,95,UL,
2026-02-12T09:43:37.566894,14624,1,291,-41,9,100,DL,
2026-02-12T09:43:37.618538,14676,1,292,-42,11,100,DL,
2026-02-12T09:43:37.670540,14728,1,294,-49,12,95,DL,
2026-02-12T09:43:37.722571,14780,1,295,-45,6,96,DL,
2026-02-12T09:43:37.774914,14832,1,296,-48,9,95,DL,
2026-02-12T09:43:37.826775,14884,1,297,-43,11,99,DL,
2026-02-12T09:43:37.878843,14936,1,298,-42,7,99,DL,
2026-02-12T09:43:37.931236,14988,1,299,-46,11,99,UL,
2026-02-12T09:43:37.982633,15040,1,300,-50,7,100,UL,
2026-02-12T09:43:38.034298,15091,1,301,-43,10,98,DL,
2026-02-12T09:43:38.086385,15144,1,302,-52,7,97,UL,
2026-02-12T09:43:38.138419,15196,1,303,-54,8,99,DL,
2026-02-12T09:43:38.190614,15248,1,304,-40,7,96,DL,
2026-02-12T09:43:38.243192,15300,1,305,-41,10,100,DL,
2026-02-12T09:43:38.295691,15353,1,306,-47,12,95,DL,
2026-02-12T09:43:38.348208,15405,1,307,-52,10,95,UL,
2026-02-12T09:43:38.400601,15458,1,309,-40,12,100,UL,
2026-02-12T09:43:38.451400,15509,1,310,-42,6,100,DL,
2026-02-12T09:43:38.502793,15560,1,311,-50,9,100,DL,
2026-02-12T09:43:38.553678,15611,1,312,-47,7,97,DL,
2026-02-12T09:43:38.604628,15662,1,313,-41,12,99,UL,
2026-02-12T09:43:38.655247,15713,1,314,-48,11,95,DL,
2026-02-12T09:43:38.706608,15764,1,315,-55,11,98,DL,
2026-02-12T09:43:38.758200,15815,1,316,-51,9,95,DL,
2026-02-12T09:43:38.809267,15866,1,317,-47,6,100,DL,
2026-02-12T09:43:38.859976,15917,1,318,-53,11,100,DL,
2026-02-12T09:43:38.910506,15968,1,319,-45,8,96,DL,
2026-02-12T09:43:38.961517,16019,1,320,-54,12,98,DL,
2026-02-12T09:43:39.012460,16070,1,321,-41,9,95,UL,
2026-02-12T09:43:39.063824,16121,1,322,-45,12,95,DL,
2026-02-12T09:43:39.114642,16172,1,323,-50,9,95,DL,
2026-02-12T09:43:39.165328,16223,1,325,-49,7,95,DL,
2026-02-12T09:43:39.215858,16273,1,326,-45,8,99,DL,
2026-02-12T09:43:39.267003,16324,1,327,-53,6,96,DL,
2026-02-12T09:43:39.321843,16379,1,328,-44,11,99,DL,
2026-02-12T09:43:39.372301,16430,1,329,-53,8,96,UL,
2026-02-12T09:43:39.422927,16480,1,330,-51,9,96,DL,
2026-02-12T09:43:39.473589,16531,1,331,-45,8,95,DL,
2026-02-12T09:43:39.526082,16583,1,332,-52,11,95,DL,
2026-02-12T09:43:39.576874,16634,1,333,-51,7,98,DL,
2026-02-12T09:43:39.627676,16685,1,334,-54,10,97,DL,
2026-02-12T09:43:39.678225,16735,1,335,-41,10,100,DL,
2026-02-12T09:43:39.728825,16786,1,336,-49,9,99,DL,
2026-02-12T09:43:39.780696,16838,1,337,-48,12,95,UL,
2026-02-12T09:43:39.831161,16888,1,338,-54,11,100,DL,
2026-02-12T09:43:39.881733,16939,1,339,-40,10,100,DL,
2026-02-12T09:43:39.932193,16990,1,340,-46,10,99,UL,
2026-02-12T09:43:39.982875,17040,1,341,-40,7,99,DL,
2026-02-12T09:43:40.035590,17093,1,342,-47,11,98,DL,
2026-02-12T09:43:40.086307,17144,1,343,-44,8,96,DL,
2026-02-12T09:43:40.136935,17194,1,344,-49,7,99,DL,
2026-02-12T09:43:40.187562,17245,1,345,-50,7,97,DL,
2026-02-12T09:43:40.238147,17295,1,346,-52,7,99,DL,
2026-02-12T09:43:40.289582,17347,1,347,-49,7,96,DL,
2026-02-12T09:43:40.340452,17398,1,348,-41,12,100,DL,
2026-02-12T09:43:40.392159,17449,1,349,-53,12,100,DL,
2026-02-12T09:43:40.443924,17501,1,350,-48,10,97,UL,
2026-02-12T09:43:40.494635,17552,1,351,-55,11,100,DL,
2026-02-12T09:43:40.545205,17603,1,352,-49,11,100,DL,
2026-02-12T09:43:40.595811,17653,1,353,-40,7,95,DL,
2026-02-12T09:43:40.646316,17704,1,354,-55,12,96,DL,
2026-02-12T09:43:40.697071,17754,1,355,-46,9,98,DL,
2026-02-12T09:43:40.748028,17805,1,356,-50,12,96,DL,
2026-02-12T09:43:40.799186,17856,1,357,-41,8,99,UL,
2026-02-12T09:43:40.849845,17907,1,358,-51,11,96,UL,
2026-02-12T09:43:40.900491,17958,1,359,-53,12,100,DL,
2026-02-12T09:43:40.951022,18008,1,360,-43,12,95,DL,
2026-02-12T09:43:41.001788,18059,1,361,-42,6,99,DL,
2026-02-12T09:43:41.052452,18110,1,362,-51,11,96,DL,
2026-02-12T09:43:41.103153,18160,1,363,-41,6,98,UL,
2026-02-12T09:43:41.153793,18211,1,364,-51,6,95,DL,
2026-02-12T09:43:41.204475,18262,1,365,-53,11,98,DL,
2026-02-12T09:43:41.255123,18312,1,366,-53,8,99,UL,
2026-02-12T09:43:41.306478,18364,1,367,-48,10,97,DL,
2026-02-12T09:43:41.357098,18414,1,368,-50,9,95,DL,
2026-02-12T09:43:41.407654,18465,1,370,-55,8,96,DL,
2026-02-12T09:43:41.458240,18515,1,371,-51,11,96,DL,
2026-02-12T09:43:41.508918,18566,1,372,-52,10,100,DL,
2026-02-12T09:43:41.560940,18618,1,373,-40,12,95,DL,
2026-02-12T09:43:41.611685,18669,1,374,-45,12,100,UL,
2026-02-12T09:43:41.662124,18719,1,376,-50,6,97,DL,
2026-02-12T09:43:41.712937,18770,1,377,-45,8,98,DL,
2026-02-12T09:43:41.765220,18822,1,378,-43,12,98,DL,
2026-02-12T09:43:41.816141,18873,1,379,-41,9,96,DL,
2026-02-12T09:43:41.867043,18924,1,380,-51,12,100,DL,
2026-02-12T09:43:41.917716,18975,1,381,-44,12,99,DL,
2026-02-12T09:43:41.968953,19026,1,382,-53,10,95,DL,
2026-02-12T09:43:42.019666,19077,1,383,-48,8,97,DL,
2026-02-12T09:43:42.070446,19128,1,384,-54,11,95,DL,
2026-02-12T09:43:42.121071,19178,1,386,-45,10,96,DL,
2026-02-12T09:43:42.171737,19229,1,387,-53,9,99,DL,
2026-02-12T09:43:42.222488,19280,1,388,-43,8,97,DL,
2026-02-12T09:43:42.273208,19330,1,389,-40,7,98,DL,
2026-02-12T09:43:42.325864,19383,1,390,-49,6,98,DL,
2026-02-12T09:43:42.376542,19434,1,391,-47,10,98,DL,
2026-02-12T09:43:42.427128,19484,1,392,-44,8,98,UL,
2026-02-12T09:43:42.477721,19535,1,393,-50,8,98,DL,
2026-02-12T09:43:42.528303,19586,1,395,-42,10,97,DL,
2026-02-12T09:43:42.581277,19639,1,396,-51,10,95,DL,
2026-02-12T09:43:42.631884,19689,1,397,-43,9,98,DL,
2026-02-12T09:43:42.682446,19740,1,398,-47,8,99,DL,
2026-02-12T09:43:42.733072,19790,1,399,-48,10,96,UL,
2026-02-12T09:43:42.783834,19841,1,400,-55,7,98,DL,
2026-02-12T09:43:42.835935,19893,1,401,-47,6,96,DL,
2026-02-12T09:43:42.886569,19944,1,402,-41,12,97,DL,
2026-02-12T09:43:42.937050,19994,1,403,-45,9,96,DL,
2026-02-12T09:43:42.987634,20045,1,404,-54,6,95,UL,
2026-02-12T09:43:43.038266,20096,1,405,-41,12,98,DL,
2026-02-12T09:43:43.090531,20148,1,406,-50,12,99,DL,
2026-02-12T09:43:43.141009,20198,1,407,-44,8,99,DL,
2026-02-12T09:43:43.191614,20249,1,408,-55,11,100,DL,
2026-02-12T09:43:43.242572,20300,1,409,-54,11,97,DL,
2026-02-12T09:43:43.293286,20350,1,410,-42,6,97,UL,
2026-02-12T09:43:43.344591,20402,1,411,-51,11,100,DL,
2026-02-12T09:43:43.395144,20452,1,412,-42,7,95,DL,
2026-02-12T09:43:43.445722,20503,1,413,-41,10,97,UL,
2026-02-12T09:43:43.496450,20554,1,414,-51,8,96,UL,
2026-02-12T09:43:43.547102,20604,1,415,-40,9,100,DL,
2026-02-12T09:43:43.599433,20657,1,416,-44,9,97,UL,
2026-02-12T09:43:43.650579,20708,1,417,-41,6,95,DL,
2026-02-12T09:43:43.701711,20759,1,418,-53,8,98,DL,
2026-02-12T09:43:43.753118,20810,1,419,-54,6,97,DL,
2026-02-12T09:43:43.803986,20861,1,420,-52,9,95,DL,
2026-02-12T09:43:43.855375,20913,1,421,-54,6,95,UL,
2026-02-12T09:43:43.906555,20964,1,422,-43,9,98,DL,
