received_at,timestamp_ms,sync_state,frame_num,rssi,snr,lq,msg_type,payload_hex
2026-02-11T19:19:41.439583,12126,1,110,0,0,1,NONE,
2026-02-11T19:19:41.539134,12226,1,111,0,0,1,NONE,
2026-02-11T19:19:41.639072,12326,1,112,0,0,1,NONE,
2026-02-11T19:19:41.737479,12426,1,113,0,0,1,NONE,
2026-02-11T19:19:41.837319,12526,1,114,0,0,1,NONE,
2026-02-11T19:19:41.937195,12626,1,115,0,0,1,NONE,
2026-02-11T19:19:42.036367,12726,1,116,0,0,1,NONE,
2026-02-11T19:19:42.136076,12826,1,117,0,0,1,NONE,
2026-02-11T19:19:42.234855,12926,1,118,0,0,1,NONE,
2026-02-11T19:19:42.334706,13026,1,119,0,0,1,NONE,
2026-02-11T19:19:42.434124,13126,1,120,0,0,1,NONE,
2026-02-11T19:19:42.533574,13226,1,121,0,0,1,NONE,
2026-02-11T19:19:42.632401,13326,1,122,0,0,1,NONE,
2026-02-11T19:19:42.731523,13426,1,123,0,0,1,NONE,
2026-02-11T19:19:42.831222,13526,1,124,0,0,1,NONE,
2026-02-11T19:19:42.930598,13626,1,125,0,0,1,NONE,
2026-02-11T19:19:43.029969,13726,1,126,0,0,1,NONE,
2026-02-11T19:19:43.129118,13826,1,127,0,0,1,NONE,
2026-02-11T19:19:43.228771,13926,1,128,0,0,1,NONE,
2026-02-11T19:19:43.327817,14026,1,129,0,0,1,NONE,
2026-02-11T19:19:43.427507,14126,1,130,0,0,1,NONE,
2026-02-11T19:19:43.526877,14226,1,131,0,0,1,NONE,
2026-02-11T19:19:43.626937,14326,1,132,0,0,1,NONE,
2026-02-11T19:19:43.725689,14426,1,133,0,0,1,NONE,
2026-02-11T19:19:43.826553,14526,1,134,0,0,1,NONE,
2026-02-11T19:19:43.924042,14626,1,135,0,0,1,NONE,
2026-02-11T19:19:44.023815,14726,1,136,0,0,1,NONE,
2026-02-11T19:19:44.124406,14826,1,137,0,0,1,NONE,
2026-02-11T19:19:44.222373,14926,1,138,0,0,1,NONE,
2026-02-11T19:19:44.321579,15026,1,139,0,0,1,NONE,
2026-02-11T19:19:44.421558,15126,1,140,0,0,1,NONE,
2026-02-11T19:19:44.520584,15226,1,141,0,0,1,NONE,
2026-02-11T19:19:44.620464,15326,1,142,0,0,1,NONE,
2026-02-11T19:19:44.719743,15426,1,143,0,0,1,NONE,
2026-02-11T19:19:44.819274,15526,1,144,0,0,1,NONE,
2026-02-11T19:19:44.923081,15626,1,145,0,0,1,NONE,
2026-02-11T19:19:45.017852,15726,1,146,0,0,1,NONE,
2026-02-11T19:19:45.117268,15826,1,147,0,0,1,NONE,
2026-02-11T19:19:45.216381,15926,1,148,0,0,1,NONE,
2026-02-11T19:19:45.315551,16026,1,149,0,0,1,NONE,
2026-02-11T19:19:45.414677,16126,1,150,0,0,1,NONE,
2026-02-11T19:19:45.514628,16226,1,151,0,0,1,NONE,
2026-02-11T19:19:45.613751,16326,1,152,0,0,1,NONE,
2026-02-11T19:19:45.713522,16426,1,153,0,0,1,NONE,
2026-02-11T19:19:45.812362,16526,1,154,0,0,1,NONE,
2026-02-11T19:19:45.911933,16626,1,155,0,0,1,NONE,
2026-02-11T19:19:46.011329,16726,1,156,0,0,1,NONE,
2026-02-11T19:19:46.110293,16826,1,157,0,0,1,NONE,
2026-02-11T19:19:46.210035,16926,1,158,0,0,1,NONE,
2026-02-11T19:19:46.309492,17026,1,159,0,0,1,NONE,
2026-02-11T19:19:46.408465,17126,1,160,0,0,1,NONE,
2026-02-11T19:19:46.508341,17226,1,161,0,0,1,NONE,
2026-02-11T19:19:46.607802,17326,1,162,0,0,1,NONE,
2026-02-11T19:19:46.707067,17426,1,163,0,0,0,NONE,
2026-02-11T19:19:46.806345,17526,1,164,0,0,0,NONE,
2026-02-11T19:19:46.905210,17626,1,165,0,0,0,NONE,
2026-02-11T19:19:47.004982,17726,1,166,0,0,0,NONE,
2026-02-11T19:19:47.104333,17826,1,167,0,0,0,NONE,
2026-02-11T19:19:47.203928,17926,1,168,0,0,0,NONE,
2026-02-11T19:19:47.303569,18026,1,169,0,0,0,NONE,
2026-02-11T19:19:47.402296,18126,1,170,0,0,0,NONE,
2026-02-11T19:19:47.502133,18226,1,171,0,0,0,NONE,
2026-02-11T19:19:47.601433,18326,1,172,0,0,0,NONE,
2026-02-11T19:19:47.700465,18426,1,173,0,0,0,NONE,
2026-02-11T19:19:47.800076,18526,1,174,0,0,0,NONE,
2026-02-11T19:19:47.899432,18626,1,175,0,0,0,NONE,
2026-02-11T19:19:47.998258,18726,1,176,0,0,0,NONE,
2026-02-11T19:19:48.098076,18826,1,177,0,0,0,NONE,
2026-02-11T19:19:48.198002,18926,1,178,0,0,0,NONE,
2026-02-11T19:19:48.296570,19026,1,179,0,0,0,NONE,
2026-02-11T19:19:48.395371,19126,1,180,0,0,0,NONE,
2026-02-11T19:19:48.495583,19226,1,181,0,0,0,NONE,
2026-02-11T19:19:48.595004,19326,1,182,0,0,0,NONE,
2026-02-11T19:19:48.694299,19426,1,183,0,0,0,NONE,
2026-02-11T19:19:48.794573,19526,1,184,0,0,0,NONE,
2026-02-11T19:19:48.893191,19626,1,185,0,0,0,NONE,
2026-02-11T19:19:48.992170,19726,1,186,0,0,0,NONE,
2026-02-11T19:19:49.091696,19826,1,187,0,0,0,NONE,
2026-02-11T19:19:49.191078,19926,1,188,0,0,0,NONE,
2026-02-11T19:19:49.289997,20026,1,189,0,0,0,NONE,
2026-02-11T19:19:49.389768,20126,1,190,0,0,0,NONE,
2026-02-11T19:19:49.489704,20226,1,191,0,0,0,NONE,
2026-02-11T19:19:49.588149,20326,1,192,0,0,0,NONE,
2026-02-11T19:19:49.687857,20426,1,193,0,0,0,NONE,
2026-02-11T19:19:49.787192,20526,1,194,0,0,0,NONE,
2026-02-11T19:19:49.886251,20626,1,195,0,0,0,NONE,
2026-02-11T19:19:49.990290,20726,1,196,0,0,0,NONE,
2026-02-11T19:19:50.085223,20826,1,197,0,0,0,NONE,
2026-02-11T19:19:50.184539,20926,1,198,0,0,0,NONE,
2026-02-11T19:19:50.284291,21026,1,199,0,0,0,NONE,
2026-02-11T19:19:50.383529,21126,1,200,0,0,0,NONE,
2026-02-11T19:19:50.482829,21226,1,201,0,0,0,NONE,
2026-02-11T19:19:50.582271,21326,1,202,0,0,0,NONE,
2026-02-11T19:19:50.681188,21426,1,203,0,0,0,NONE,
2026-02-11T19:19:50.781177,21526,1,204,0,0,0,NONE,
2026-02-11T19:19:50.880291,21626,1,205,0,0,0,NONE,
2026-02-11T19:19:50.979619,21726,1,206,0,0,0,NONE,
2026-02-11T19:19:51.079009,21826,1,207,0,0,0,NONE,
2026-02-11T19:19:51.178330,21926,1,208,0,0,0,NONE,
2026-02-11T19:19:51.277983,22026,1,209,0,0,0,NONE,
2026-02-11T19:19:51.377065,22126,1,210,0,0,0,NONE,
2026-02-11T19:19:51.476031,22226,1,211,0,0,0,NONE,
2026-02-11T19:19:51.575369,22326,1,212,0,0,0,NONE,
2026-02-11T19:19:51.675172,22426,1,213,0,0,0,NONE,
2026-02-11T19:19:51.774351,22526,1,214,0,0,0,NONE,
2026-02-11T19:19:51.873906,22626,1,215,0,0,0,NONE,
2026-02-11T19:19:51.973194,22726,1,216,0,0,0,NONE,
2026-02-11T19:19:52.072857,22826,1,217,0,0,0,NONE,
2026-02-11T19:19:52.171587,22926,1,218,0,0,0,NONE,
2026-02-11T19:19:52.271301,23026,1,219,0,0,0,NONE,
2026-02-11T19:19:52.370727,23126,1,220,0,0,0,NONE,
2026-02-11T19:19:52.470438,23226,1,221,0,0,0,NONE,
2026-02-11T19:19:52.568975,23326,1,222,0,0,0,NONE,
2026-02-11T19:19:52.668848,23426,1,223,0,0,0,NONE,
2026-02-11T19:19:52.767826,23526,1,224,0,0,0,NONE,
2026-02-11T19:19:52.867564,23626,1,225,0,0,0,NONE,
2026-02-11T19:19:52.966788,23726,1,226,0,0,0,NONE,
2026-02-11T19:19:53.066516,23826,1,227,0,0,0,NONE,
2026-02-11T19:19:53.165535,23926,1,228,0,0,0,NONE,
2026-02-11T19:19:53.264894,24026,1,229,0,0,0,NONE,
2026-02-11T19:19:53.363895,24126,1,230,0,0,0,NONE,
2026-02-11T19:19:53.463978,24226,1,231,0,0,0,NONE,
2026-02-11T19:19:53.563142,24326,1,232,0,0,0,NONE,
2026-02-11T19:19:53.662298,24426,1,233,0,0,0,NONE,
2026-02-11T19:19:53.761733,24526,1,234,0,0,0,NONE,
2026-02-11T19:19:53.861098,24626,1,235,0,0,0,NONE,
2026-02-11T19:19:53.960536,24726,1,236,0,0,0,NONE,
2026-02-11T19:19:54.059949,24826,1,237,0,0,0,NONE,
2026-02-11T19:19:54.159218,24926,1,238,0,0,0,NONE,
2026-02-11T19:19:54.258593,25026,1,239,0,0,0,NONE,
2026-02-11T19:19:54.359274,25126,1,240,0,0,0,NONE,
2026-02-11T19:19:54.456855,25226,1,241,0,0,0,NONE,
2026-02-11T19:19:54.556950,25326,1,242,0,0,0,NONE,
2026-02-11T19:19:54.655528,25426,1,243,0,0,0,NONE,
2026-02-11T19:19:54.755263,25526,1,244,0,0,0,NONE,
2026-02-11T19:19:54.854143,25626,1,245,0,0,0,NONE,
2026-02-11T19:19:54.953722,25726,1,246,0,0,0,NONE,
2026-02-11T19:19:55.053415,25826,1,247,0,0,0,NONE,
2026-02-11T19:19:55.152866,25926,1,248,0,0,0,NONE,
2026-02-11T19:19:55.252303,26026,1,249,0,0,0,NONE,
2026-02-11T19:19:55.351630,26126,1,250,0,0,0,NONE,
2026-02-11T19:19:55.451223,26226,1,251,0,0,0,NONE,
2026-02-11T19:19:55.550502,26326,1,252,0,0,0,NONE,
2026-02-11T19:19:55.649633,26426,1,253,0,0,0,NONE,
2026-02-11T19:19:55.748987,26526,1,254,0,0,0,NONE,
2026-02-11T19:19:55.852868,26626,1,255,0,0,0,NONE,
2026-02-11T19:19:55.947615,26726,1,256,0,0,0,NONE,
2026-02-11T19:19:56.047176,26826,1,257,0,0,0,NONE,
2026-02-11T19:19:56.146132,26926,1,258,0,0,0,NONE,
2026-02-11T19:19:56.245387,27026,1,259,0,0,0,NONE,
2026-02-11T19:19:56.345438,27126,1,260,0,0,0,NONE,
2026-02-11T19:19:56.444232,27226,1,261,0,0,0,NONE,
2026-02-11T19:19:56.543610,27326,1,262,0,0,0,NONE,
2026-02-11T19:19:56.643111,27426,1,263,-69,0,1,UL,
2026-02-11T19:19:56.742790,27526,1,264,0,0,1,NONE,
2026-02-11T19:19:56.841406,27626,1,265,0,0,1,NONE,
2026-02-11T19:19:56.941494,27726,1,266,0,0,1,NONE,
2026-02-11T19:19:57.041135,27826,1,267,0,0,1,NONE,
2026-02-11T19:19:57.139414,27926,1,268,0,0,1,NONE,
2026-02-11T19:19:57.239483,28026,1,269,0,0,1,NONE,
2026-02-11T19:19:57.339144,28126,1,270,0,0,1,NONE,
2026-02-11T19:19:57.437911,28226,1,271,0,0,1,NONE,
2026-02-11T19:19:57.536986,28326,1,272,0,0,1,NONE,
2026-02-11T19:19:57.636350,28426,1,273,0,0,1,NONE,
2026-02-11T19:19:57.736099,28526,1,274,0,0,1,NONE,
2026-02-11T19:19:57.835809,28626,1,275,0,0,1,NONE,
2026-02-11T19:19:57.935174,28726,1,276,0,0,1,NONE,
2026-02-11T19:19:58.034256,28826,1,277,0,0,1,NONE,
2026-02-11T19:19:58.133292,28926,1,278,0,0,1,NONE,
2026-02-11T19:19:58.233411,29026,1,279,0,0,1,NONE,
2026-02-11T19:19:58.335763,29126,1,280,0,0,1,NONE,
2026-02-11T19:19:58.432101,29226,1,281,0,0,1,NONE,
2026-02-11T19:19:58.531153,29326,1,282,0,0,1,NONE,
2026-02-11T19:19:58.630475,29426,1,283,0,0,1,NONE,
2026-02-11T19:19:58.729514,29526,1,284,0,0,1,NONE,
2026-02-11T19:19:58.829276,29626,1,285,0,0,1,NONE,
2026-02-11T19:19:58.928355,29726,1,286,0,0,1,NONE,
2026-02-11T19:19:59.027705,29826,1,287,0,0,1,NONE,
2026-02-11T19:19:59.127178,29926,1,288,0,0,1,NONE,
2026-02-11T19:19:59.226020,30026,1,289,0,0,1,NONE,
2026-02-11T19:19:59.326177,30126,1,290,0,0,1,NONE,
2026-02-11T19:19:59.425059,30226,1,291,0,0,1,NONE,
2026-02-11T19:19:59.524633,30326,1,292,0,0,1,NONE,
2026-02-11T19:19:59.624250,30426,1,293,0,0,1,NONE,
2026-02-11T19:19:59.723067,30526,1,294,0,0,1,NONE,
2026-02-11T19:19:59.822163,30626,1,295,0,0,1,NONE,
2026-02-11T19:19:59.921926,30726,1,296,0,0,1,NONE,
2026-02-11T19:20:00.020862,30826,1,297,0,0,1,NONE,
2026-02-11T19:20:00.125291,30926,1,298,0,0,1,NONE,
2026-02-11T19:20:00.219915,31026,1,299,0,0,1,NONE,
2026-02-11T19:20:00.318897,31126,1,300,0,0,1,NONE,
2026-02-11T19:20:00.418623,31226,1,301,0,0,1,NONE,
2026-02-11T19:20:00.518000,31326,1,302,0,0,1,NONE,
2026-02-11T19:20:00.616884,31426,1,303,0,0,1,NONE,
2026-02-11T19:20:00.716609,31526,1,304,0,0,1,NONE,
2026-02-11T19:20:00.816156,31626,1,305,0,0,1,NONE,
2026-02-11T19:20:00.915104,31726,1,306,0,0,1,NONE,
2026-02-11T19:20:01.014807,31826,1,307,0,0,1,NONE,
2026-02-11T19:20:01.114164,31926,1,308,0,0,1,NONE,
2026-02-11T19:20:01.213624,32026,1,309,0,0,1,NONE,
2026-02-11T19:20:01.312859,32126,1,310,0,0,1,NONE,
2026-02-11T19:20:01.412139,32226,1,311,0,0,1,NONE,
2026-02-11T19:20:01.511697,32326,1,312,0,0,1,NONE,
2026-02-11T19:20:01.610505,32426,1,313,0,0,1,NONE,
2026-02-11T19:20:01.710393,32526,1,314,0,0,1,NONE,
2026-02-11T19:20:01.809675,32626,1,315,0,0,1,NONE,
2026-02-11T19:20:01.908524,32726,1,316,0,0,1,NONE,
2026-02-11T19:20:02.008409,32826,1,317,0,0,1,NONE,
2026-02-11T19:20:02.107763,32926,1,318,0,0,1,NONE,
2026-02-11T19:20:02.206719,33026,1,319,0,0,1,NONE,
2026-02-11T19:20:02.306470,33126,1,320,0,0,1,NONE,
2026-02-11T19:20:02.405873,33226,1,321,0,0,1,NONE,
2026-02-11T19:20:02.504998,33326,1,322,0,0,1,NONE,
2026-02-11T19:20:02.604706,33426,1,323,0,0,1,NONE,
2026-02-11T19:20:02.703840,33526,1,324,0,0,1,NONE,
2026-02-11T19:20:02.803399,33626,1,325,0,0,1,NONE,
2026-02-11T19:20:02.902580,33726,1,326,0,0,1,NONE,
2026-02-11T19:20:03.001696,33826,1,327,0,0,1,NONE,
2026-02-11T19:20:03.101503,33926,1,328,0,0,1,NONE,
2026-02-11T19:20:03.200291,34026,1,329,0,0,1,NONE,
2026-02-11T19:20:03.299421,34126,1,330,0,0,1,NONE,
2026-02-11T19:20:03.399595,34226,1,331,0,0,1,NONE,
2026-02-11T19:20:03.502773,34326,1,332,0,0,1,NONE,
2026-02-11T19:20:03.598197,34426,1,333,0,0,1,NONE,
2026-02-11T19:20:03.697560,34526,1,334,0,0,1,NONE,
2026-02-11T19:20:03.796773,34626,1,335,0,0,1,NONE,
2026-02-11T19:20:03.896166,34726,1,336,0,0,1,NONE,
2026-02-11T19:20:03.995561,34826,1,337,0,0,1,NONE,
2026-02-11T19:20:04.094797,34926,1,338,0,0,1,NONE,
2026-02-11T19:20:04.194207,35026,1,339,0,0,1,NONE,
2026-02-11T19:20:04.293683,35126,1,340,0,0,1,NONE,
2026-02-11T19:20:04.392779,35226,1,341,0,0,1,NONE,
2026-02-11T19:20:04.492262,35326,1,342,0,0,1,NONE,
2026-02-11T19:20:04.591611,35426,1,343,0,0,1,NONE,
2026-02-11T19:20:04.690978,35526,1,344,0,0,1,NONE,
2026-02-11T19:20:04.790133,35626,1,345,0,0,1,NONE,
2026-02-11T19:20:04.889694,35726,1,346,0,0,1,NONE,
2026-02-11T19:20:04.988895,35826,1,347,0,0,1,NONE,
2026-02-11T19:20:05.088353,35926,1,348,0,0,1,NONE,
2026-02-11T19:20:05.187903,36026,1,349,0,0,1,NONE,
2026-02-11T19:20:05.287976,36126,1,350,0,0,1,NONE,
2026-02-11T19:20:05.386013,36226,1,351,0,0,1,NONE,
2026-02-11T19:20:05.485548,36326,1,352,0,0,1,NONE,
2026-02-11T19:20:05.584590,36426,1,353,0,0,1,NONE,
2026-02-11T19:20:05.684096,36526,1,354,0,0,1,NONE,
2026-02-11T19:20:05.783889,36626,1,355,0,0,1,NONE,
2026-02-11T19:20:05.883214,36726,1,356,0,0,1,NONE,
2026-02-11T19:20:05.982197,36826,1,357,0,0,1,NONE,
2026-02-11T19:20:06.081918,36926,1,358,0,0,1,NONE,
2026-02-11T19:20:06.181524,37026,1,359,0,0,1,NONE,
2026-02-11T19:20:06.280385,37126,1,360,0,0,1,NONE,
2026-02-11T19:20:06.380130,37226,1,361,0,0,1,NONE,
2026-02-11T19:20:06.479765,37326,1,362,0,0,1,NONE,
2026-02-11T19:20:06.579018,37426,1,363,0,0,0,NONE,
2026-02-11T19:20:06.678045,37526,1,364,0,0,0,NONE,
2026-02-11T19:20:06.777035,37626,1,365,0,0,0,NONE,
2026-02-11T19:20:06.876787,37726,1,366,0,0,0,NONE,
2026-02-11T19:20:06.975708,37826,1,367,0,0,0,NONE,
2026-02-11T19:20:07.075357,37926,1,368,0,0,0,NONE,
2026-02-11T19:20:07.175129,38026,1,369,0,0,0,NONE,
2026-02-11T19:20:07.274003,38126,1,370,0,0,0,NONE,
2026-02-11T19:20:07.373192,38226,1,371,0,0,0,NONE,
2026-02-11T19:20:07.473103,38326,1,372,0,0,0,NONE,
2026-02-11T19:20:07.571682,38426,1,373,0,0,0,NONE,
2026-02-11T19:20:07.672078,38526,1,374,0,0,0,NONE,
2026-02-11T19:20:07.770720,38626,1,375,0,0,0,NONE,
2026-02-11T19:20:07.870133,38726,1,376,0,0,0,NONE,
2026-02-11T19:20:07.970117,38826,1,377,0,0,0,NONE,
2026-02-11T19:20:08.069170,38926,1,378,0,0,0,NONE,
2026-02-11T19:20:08.168322,39026,1,379,0,0,0,NONE,
2026-02-11T19:20:08.267632,39126,1,380,0,0,0,NONE,
2026-02-11T19:20:08.366921,39226,1,381,0,0,0,NONE,
2026-02-11T19:20:08.466420,39326,1,382,0,0,0,NONE,
2026-02-11T19:20:08.565346,39426,1,383,0,0,0,NONE,
2026-02-11T19:20:08.665169,39526,1,384,0,0,0,NONE,
2026-02-11T19:20:08.764465,39626,1,385,0,0,0,NONE,
2026-02-11T19:20:08.863607,39726,1,386,0,0,0,NONE,
2026-02-11T19:20:08.962811,39826,1,387,0,0,0,NONE,
2026-02-11T19:20:09.062193,39926,1,388,0,0,0,NONE,
2026-02-11T19:20:09.161489,40026,1,389,0,0,0,NONE,
2026-02-11T19:20:09.261234,40126,1,390,0,0,0,NONE,
2026-02-11T19:20:09.360222,40226,1,391,0,0,0,NONE,
2026-02-11T19:20:09.459590,40326,1,392,0,0,0,NONE,
2026-02-11T19:20:09.559348,40426,1,393,0,0,0,NONE,
2026-02-11T19:20:09.658583,40526,1,394,0,0,0,NONE,
2026-02-11T19:20:09.758020,40626,1,395,0,0,0,NONE,
2026-02-11T19:20:09.857378,40726,1,396,0,0,0,NONE,
2026-02-11T19:20:09.956721,40826,1,397,0,0,0,NONE,
2026-02-11T19:20:10.056113,40926,1,398,0,0,0,NONE,
2026-02-11T19:20:10.155548,41026,1,399,0,0,0,NONE,
2026-02-11T19:20:10.254108,41126,1,400,0,0,0,NONE,
2026-02-11T19:20:10.353667,41226,1,401,0,0,0,NONE,
2026-02-11T19:20:10.453202,41326,1,402,0,0,0,NONE,
2026-02-11T19:20:10.552303,41426,1,403,0,0,0,NONE,
2026-02-11T19:20:10.651884,41526,1,404,0,0,0,NONE,
2026-02-11T19:20:10.751093,41626,1,405,0,0,0,NONE,
2026-02-11T19:20:10.852160,41726,1,406,0,0,0,NONE,
2026-02-11T19:20:10.950198,41826,1,407,0,0,0,NONE,
2026-02-11T19:20:11.048984,41926,1,408,0,0,0,NONE,
2026-02-11T19:20:11.151205,42026,1,409,0,0,0,NONE,
2026-02-11T19:20:11.248205,42126,1,410,0,0,0,NONE,
2026-02-11T19:20:11.347694,42226,1,411,0,0,0,NONE,
2026-02-11T19:20:11.447168,42326,1,412,0,0,0,NONE,
2026-02-11T19:20:11.546197,42426,1,413,0,0,0,NONE,
2026-02-11T19:20:11.645456,42526,1,414,0,0,0,NONE,
2026-02-11T19:20:11.745190,42626,1,415,0,0,0,NONE,
2026-02-11T19:20:11.844316,42726,1,416,0,0,0,NONE,
2026-02-11T19:20:11.943463,42826,1,417,0,0,0,NONE,
2026-02-11T19:20:12.042704,42926,1,418,0,0,0,NONE,
2026-02-11T19:20:12.142587,43026,1,419,0,0,0,NONE,
2026-02-11T19:20:12.241305,43126,1,420,0,0,0,NONE,
2026-02-11T19:20:12.340765,43226,1,421,0,0,0,NONE,
2026-02-11T19:20:12.441014,43326,1,422,0,0,0,NONE,
2026-02-11T19:20:12.540182,43426,1,423,0,0,0,NONE,
2026-02-11T19:20:12.638717,43526,1,424,0,0,0,NONE,
2026-02-11T19:20:12.738014,43626,1,425,0,0,0,NONE,
2026-02-11T19:20:12.838188,43726,1,426,0,0,0,NONE,
2026-02-11T19:20:12.937955,43826,1,427,0,0,0,NONE,
2026-02-11T19:20:13.036538,43926,1,428,0,0,0,NONE,
2026-02-11T19:20:13.136078,44026,1,429,0,0,0,NONE,
2026-02-11T19:20:13.234926,44126,1,430,0,0,0,NONE,
2026-02-11T19:20:13.334823,44226,1,431,0,0,0,NONE,
2026-02-11T19:20:13.434189,44326,1,432,0,0,0,NONE,
2026-02-11T19:20:13.533322,44426,1,433,0,0,0,NONE,
2026-02-11T19:20:13.632283,44526,1,434,0,0,0,NONE,
2026-02-11T19:20:13.731812,44626,1,435,0,0,0,NONE,
2026-02-11T19:20:13.831014,44726,1,436,0,0,0,NONE,
2026-02-11T19:20:13.930173,44826,1,437,0,0,0,NONE,
2026-02-11T19:20:14.030265,44926,1,438,0,0,0,NONE,
2026-02-11T19:20:14.129126,45026,1,439,0,0,0,NONE,
2026-02-11T19:20:14.228238,45126,1,440,0,0,0,NONE,
2026-02-11T19:20:14.328493,45226,1,441,0,0,0,NONE,
2026-02-11T19:20:14.427780,45326,1,442,0,0,0,NONE,
2026-02-11T19:20:14.527049,45426,1,443,0,0,0,NONE,
2026-02-11T19:20:14.626493,45526,1,444,0,0,0,NONE,
2026-02-11T19:20:14.725347,45626,1,445,0,0,0,NONE,
2026-02-11T19:20:14.824840,45726,1,446,0,0,0,NONE,
2026-02-11T19:20:14.924119,45826,1,447,0,0,0,NONE,
2026-02-11T19:20:15.023784,45926,1,448,0,0,0,NONE,
2026-02-11T19:20:15.123163,46026,1,449,0,0,0,NONE,
2026-02-11T19:20:15.221884,46126,1,450,0,0,0,NONE,
2026-02-11T19:20:15.321455,46226,1,451,0,0,0,NONE,
2026-02-11T19:20:15.421024,46326,1,452,0,0,0,NONE,
2026-02-11T19:20:15.519899,46426,1,453,0,0,0,NONE,
2026-02-11T19:20:15.619916,46526,1,454,0,0,0,NONE,
2026-02-11T19:20:15.719368,46626,1,455,0,0,0,NONE,
2026-02-11T19:20:15.818609,46726,1,456,0,0,0,NONE,
2026-02-11T19:20:15.917970,46826,1,457,0,0,0,NONE,
2026-02-11T19:20:16.016797,46926,1,458,0,0,0,NONE,
2026-02-11T19:20:16.116553,47026,1,459,0,0,0,NONE,
2026-02-11T19:20:16.215994,47126,1,460,0,0,0,NONE,
2026-02-11T19:20:16.315414,47226,1,461,0,0,0,NONE,
2026-02-11T19:20:16.414429,47326,1,462,0,0,0,NONE,
2026-02-11T19:20:16.513867,47426,1,463,0,0,0,NONE,
2026-02-11T19:20:16.612903,47526,1,464,0,0,0,NONE,
2026-02-11T19:20:16.713530,47626,1,465,0,0,0,NONE,
2026-02-11T19:20:16.811905,47726,1,466,0,0,0,NONE,
2026-02-11T19:20:16.911457,47826,1,467,0,0,0,NONE,
2026-02-11T19:20:17.010601,47926,1,468,0,0,0,NONE,
2026-02-11T19:20:17.109618,48026,1,469,0,0,0,NONE,
2026-02-11T19:20:17.209400,48126,1,470,0,0,0,NONE,
2026-02-11T19:20:17.308610,48226,1,471,0,0,0,NONE,
2026-02-11T19:20:17.407616,48326,1,472,0,0,0,NONE,
2026-02-11T19:20:17.507462,48426,1,473,0,0,0,NONE,
2026-02-11T19:20:17.606736,48526,1,474,0,0,0,NONE,
2026-02-11T19:20:17.705823,48626,1,475,0,0,0,NONE,
2026-02-11T19:20:17.805496,48726,1,476,0,0,0,NONE,
2026-02-11T19:20:17.904445,48826,1,477,0,0,0,NONE,
2026-02-11T19:20:18.003869,48926,1,478,0,0,0,NONE,
2026-02-11T19:20:18.103543,49026,1,479,0,0,0,NONE,
2026-02-11T19:20:18.202844,49126,1,480,0,0,0,NONE,
2026-02-11T19:20:18.301836,49226,1,481,0,0,0,NONE,
2026-02-11T19:20:18.401857,49326,1,482,0,0,0,NONE,
2026-02-11T19:20:18.500402,49426,1,483,0,0,0,NONE,
2026-02-11T19:20:18.600303,49526,1,484,0,0,0,NONE,
2026-02-11T19:20:18.699877,49626,1,485,0,0,0,NONE,
2026-02-11T19:20:18.802175,49726,1,486,0,0,0,NONE,
